folio,section,locus,length,trajectory,cell_path,token_path
f79v,balneo,"30,+P0",7,C1 -> C1 -> C2 -> C1 -> C1 -> C1 -> C1,qok|bare|paradigm -> sh|e|other -> ok|bare|clitic -> ok|e|e_grade -> qok|e|e_grade -> ot|e|aspect -> qok|bare|e_grade,qokain sheeky okar okey qokey oteedy qoky
f79v,balneo,"31,+P0",3,C1 -> C1 -> C1,qok|e|aspect -> qok|bare|clitic -> ot|e|aspect,qokeedy qokar oteedy
f79v,balneo,"33,+P0",4,C2 -> C1 -> C4 -> C1,ok|bare|clitic -> qok|bare|e_grade -> ch|e|e_grade -> ok|e|e_grade,okar qoky chey okeey
f79v,balneo,"34,+P0",5,C1 -> C1 -> C1 -> C2 -> C0,qok|e|e_grade -> qok|bare|e_grade -> ch|e|aspect -> ot|bare|paradigm -> sh|eo|o_grade,qokeey qoky tchedy otain sheor
f79v,balneo,"35,+P0",6,C4 -> C2 -> C0 -> C2 -> C1 -> C1,ch|e|e_grade -> ch|bare|o_grade -> ot|o|o_grade -> ot|bare|paradigm -> ot|e|aspect -> qok|bare|clitic,cheey chl otol otain oteedy qokan
f79v,balneo,"36,+P0",2,C1 -> C1,sh|e|e_grade -> sh|e|other,shey sheepshey
f79v,balneo,"37,+P0",5,C2 -> C1 -> C1 -> C2 -> C3,sh|bare|clitic -> ok|e|e_grade -> qok|bare|clitic -> ch|bare|other -> ok|e|other,shal okeey qokal otchsdy okeshdy
f79v,balneo,"38,+P0",6,C1 -> C1 -> C1 -> C1 -> C2 -> C1,qok|e|e_grade -> ok|e|aspect -> sh|e|aspect -> qok|e|e_grade -> ok|bare|paradigm -> sh|e|other,qokeey okeedy shedy qokeey okain sheckhdy
f79v,balneo,"39,+P0",2,C1 -> C1,qok|e|aspect -> sh|e|e_grade,qokeedy sheey
f79v,balneo,"4,+P0",5,C1 -> C1 -> C1 -> C1 -> C1,qok|e|aspect -> qok|e|aspect -> qot|bare|paradigm -> ch|e|aspect -> qok|bare|e_grade,qokeedy qokeedy qotain chedy qoky
f79v,balneo,"40,+P0",6,C1 -> C2 -> C0 -> C1 -> C1 -> C1,qok|e|other -> ok|bare|paradigm -> qok|o|other -> sh|e|other -> qok|e|aspect -> qok|bare|clitic,qokees okain qokoin sheky qokeedy qokar
f79v,balneo,"41,+P0",3,C1 -> C2 -> C1,qok|e|e_grade -> ok|bare|paradigm -> ch|e|aspect,qokeey okain chedy
f79v,balneo,"42,+P0",4,C1 -> C1 -> C1 -> C1,ch|e|aspect -> qok|bare|paradigm -> sh|e|other -> ch|e|aspect,okchedy qokain sheky chedy
f79v,balneo,"5,+P0",4,C1 -> C2 -> C1 -> C1,qok|e|aspect -> qot|bare|clitic -> qok|e|aspect -> ot|e|aspect,qokedy qotal qokedy oteedy
f79v,balneo,"6,+P0",4,C1 -> C1 -> C1 -> C1,ch|e|aspect -> qok|bare|paradigm -> ch|e|aspect -> sh|e|aspect,chedy qokain chedy shedy
f79v,balneo,"7,+P0",4,C1 -> C1 -> C1 -> C1,sh|e|e_grade -> qok|e|aspect -> qok|e|aspect -> qok|bare|paradigm,qokshey qokeedy qokeedy qokain
f79v,balneo,"8,+P0",5,C1 -> C1 -> C1 -> C1 -> C1,qot|e|e_grade -> ok|e|aspect -> sh|e|aspect -> qok|e|e_grade -> qot|e|aspect,qotey okedy sheedy qokeey qoteedy
f79v,balneo,"9,+P0",3,C1 -> C1 -> C1,sh|e|e_grade -> qok|e|aspect -> qok|e|other,sheey qokeedy qokechey
f7r,herbal-A,"1,@P0",3,C0 -> C1 -> C2,sh|o|other -> sh|e|e_grade -> ch|bare|other,shopchey sheey charochy
f7r,herbal-A,"10,+P0",3,C0 -> C0 -> C2,ch|bare|paradigm -> ch|o|o_grade -> ch|bare|other,chain chor chckhy
f7r,herbal-A,"2,+P0",5,C4 -> C0 -> C4 -> C0 -> C0,ch|e|e_grade -> sh|o|o_grade -> ch|e|e_grade -> ch|bare|e_grade -> ch|eo|aspect,dcheey shor kchey otchy cheody
f7r,herbal-A,"3,+P0",4,C0 -> C1 -> C0 -> C2,ch|eo|other -> sh|e|other -> ch|bare|e_grade -> ch|bare|other,cheodaiin sheeyytcheey qotchy chald
f7r,herbal-A,"4,+P0",3,C0 -> C0 -> C0,ch|o|e_grade -> ch|o|e_grade -> ch|o|other,qokcho cho kchos
f7r,herbal-A,"6,+P0",5,C0 -> C4 -> C0 -> C2 -> C3,sh|o|other -> ch|e|e_grade -> qot|o|other -> ch|bare|other -> ch|o|paradigm,ksholo chey qotoees chkoldyotchor choaiin
f7r,herbal-A,"7,+P0",5,C0 -> C0 -> C0 -> C0 -> C0,sh|o|e_grade -> ch|o|o_grade -> ch|o|o_grade -> sh|o|o_grade -> ch|o|other,dshoy chol otchol shol chotchy
f7r,herbal-A,"8,+P0",4,C4 -> C0 -> C2 -> C0,ch|e|e_grade -> ch|o|other -> ch|bare|other -> ch|o|other,okchey choty qokchyshol choty
f7r,herbal-A,"9,+P0",5,C1 -> C0 -> C0 -> C0 -> C0,qok|e|other -> ch|o|other -> ch|o|o_grade -> ch|o|other -> ch|o|other,qokechy choiin chol chochy kchod
f7v,herbal-A,"1,@P0",4,C1 -> C0 -> C0 -> C0,sh|e|e_grade -> ch|o|aspect -> sh|o|o_grade -> sh|o|other,shey tchody otshol tshodody
f7v,herbal-A,"2,+P0",2,C0 -> C1,ch|o|other -> qok|bare|e_grade,chochy qoky
f7v,herbal-A,"3,+P0",5,C0 -> C2 -> C0 -> C4 -> C0,ch|bare|e_grade -> ch|bare|other -> sh|bare|e_grade -> ch|e|e_grade -> ch|eo|o_grade,qokchy chkeey kshy cheey cheol
f7v,herbal-A,"4,+P0",5,C0 -> C0 -> C0 -> C0 -> C0,ch|o|other -> ch|o|other -> sh|o|e_grade -> sh|bare|e_grade -> sh|o|o_grade,choteeeb choschy sho kshy shol
f7v,herbal-A,"5,+P0",4,C0 -> C0 -> C4 -> C4,ch|o|other -> ch|bare|e_grade -> ch|e|e_grade -> ch|e|e_grade,dchodaiin qotchy cheey tcheey
f7v,herbal-A,"6,+P0",5,C0 -> C0 -> C0 -> C0 -> C0,ch|o|o_grade -> sh|eo|other -> sh|eo|other -> sh|o|e_grade -> sh|o|e_grade,kchor sheod sheodaiin sho oksho
f7v,herbal-A,"7,+P0",3,C0 -> C0 -> C0,sh|o|other -> ch|o|other -> sh|o|other,okshodeeeb chorcheor shotchodol
f7v,herbal-A,"8,+P0",5,C1 -> C0 -> C1 -> C4 -> C0,qot|e|other -> ch|o|e_grade -> ch|e|aspect -> ch|e|e_grade -> ch|o|e_grade,qoteeeo cho cheeody qotchey kcho
f7v,herbal-A,"9,+P0",2,C0 -> C0,sh|o|e_grade -> ch|o|other,sho chokchy
f80r,balneo,"11,@P0",2,C2 -> C1,ch|bare|aspect -> qok|e|aspect,okchdy qokeedy
f80r,balneo,"12,+P0",8,C1 -> C1 -> C1 -> C2 -> C1 -> C2 -> C1 -> C1,ch|e|aspect -> qok|bare|paradigm -> qot|bare|paradigm -> ch|bare|other -> qok|bare|paradigm -> ok|bare|clitic -> qot|bare|paradigm -> ok|e|aspect,otchedy qokain qotain chckhey qokain okal qotain okedy
f80r,balneo,"13,+P0",11,C1 -> C1 -> C0 -> C1 -> C1 -> C3 -> C1 -> C1 -> C1 -> C1 -> C1,ch|e|aspect -> qot|bare|paradigm -> ch|eo|o_grade -> qok|bare|clitic -> qok|bare|clitic -> ch|e|other -> qok|bare|paradigm -> qok|bare|clitic -> qok|bare|paradigm -> ch|e|aspect -> qok|bare|clitic,tchedy qotair cheol qokal qokal cheety qokaiin qokar qokain chedy qokam
f80r,balneo,"14,+P0",8,C1 -> C2 -> C1 -> C0 -> C2 -> C2 -> C2 -> C2,sh|bare|o_grade -> ch|bare|other -> qok|bare|paradigm -> ch|bare|e_grade -> qot|bare|clitic -> ch|bare|other -> qot|bare|clitic -> ot|bare|clitic,shl chcthy qokain qotchy qotal chckhy qotar otal
f80r,balneo,"15,+P0",8,C1 -> C1 -> C3 -> C1 -> C4 -> C1 -> C2 -> C0,qok|e|aspect -> qok|e|aspect -> ch|e|other -> qok|bare|paradigm -> ch|e|e_grade -> qok|e|other -> ot|bare|clitic -> ch|eo|other,qokedy qokeedy checkhy qokain chey qokechckhy otar cheoltain
f80r,balneo,"16,+P0",8,C1 -> C1 -> C1 -> C1 -> C1 -> C1 -> C2 -> C2,qok|e|aspect -> qok|bare|clitic -> ch|e|aspect -> qok|bare|paradigm -> sh|e|other -> qok|e|aspect -> ch|bare|other -> ot|bare|e_grade,qokeedy qokar chedy qokain shecthy qokeedy chkain oty
f80r,balneo,"17,+P0",9,C1 -> C1 -> C1 -> C1 -> C1 -> C3 -> C2 -> C1 -> C1,sh|e|other -> sh|e|other -> sh|bare|other -> qok|bare|clitic -> sh|e|other -> ch|e|other -> ok|bare|paradigm -> sh|e|other -> qok|bare|clitic,sheckhy sheky shkeol qokar sheky chetain okain sheky qokal
f80r,balneo,"18,+P0",9,C0 -> C1 -> C3 -> C1 -> C1 -> C1 -> C0 -> C1 -> C1,sh|eo|o_grade -> qok|bare|paradigm -> ch|e|other -> qok|e|aspect -> qok|bare|clitic -> sh|bare|other -> qot|o|o_grade -> sh|e|other -> qok|bare|paradigm,sheol qokain chety qokeedy qokar shcthy qotol shecthy qokain
f80r,balneo,"19,+P0",9,C0 -> C1 -> C1 -> C1 -> C2 -> C1 -> C2 -> C1 -> C2,ch|eo|o_grade -> sh|e|aspect -> qok|e|other -> qot|bare|paradigm -> ch|bare|other -> qok|bare|clitic -> ch|bare|other -> qok|bare|paradigm -> ok|bare|paradigm,dcheol shedy qokeel qotaiin chtal qokal chcthy qokain okain
f80r,balneo,"20,+P0",8,C1 -> C1 -> C2 -> C0 -> C2 -> C1 -> C1 -> C1,qot|e|aspect -> qok|bare|paradigm -> ch|bare|other -> qot|bare|e_grade -> ot|bare|paradigm -> sh|e|aspect -> qok|bare|paradigm -> sh|e|e_grade,qoteedy qokain chckhy qoty otain shedy qokair shey
f80r,balneo,"21,+P0",9,C1 -> C1 -> C1 -> C2 -> C2 -> C0 -> C0 -> C2 -> C2,sh|e|aspect -> qok|e|e_grade -> sh|bare|other -> qot|bare|clitic -> ch|bare|other -> ot|o|o_grade -> sh|eo|o_grade -> qot|bare|clitic -> ch|bare|other,shedy qokey shckhey qotar chckhy otol sheol qotal chcthy
f80r,balneo,"22,+P0",8,C1 -> C1 -> C1 -> C1 -> C1 -> C1 -> C1 -> C1,qok|e|aspect -> sh|e|other -> qok|bare|other -> qok|bare|e_grade -> qok|bare|clitic -> sh|e|aspect -> sh|e|e_grade -> qok|bare|o_grade,qokeedy shecthy qokalkeol qoky qokal shedy shey qokl
f80r,balneo,"23,+P0",3,C1 -> C1 -> C2,sh|e|e_grade -> sh|bare|other -> ok|bare|e_grade,shey shcthy oky
f80r,balneo,"24,+P0",6,C4 -> C2 -> C0 -> C2 -> C1 -> C3,ch|e|e_grade -> ot|bare|e_grade -> qot|bare|e_grade -> ot|bare|other -> sh|e|other -> ch|e|other,chey oty qoty otalor sheckhy chedyor
f80r,balneo,"25,+P0",4,C1 -> C3 -> C2 -> C3,sh|e|clitic -> ch|e|other -> ok|bare|paradigm -> ch|e|other,sheal cheeky okain checthy
f80r,balneo,"26,+P0",5,C1 -> C1 -> C0 -> C1 -> C2,sh|e|other -> ot|e|aspect -> ch|bare|e_grade -> qok|bare|paradigm -> ot|bare|paradigm,shecthy otedy qotchy qokaiin otair
f80r,balneo,"27,+P0",3,C2 -> C2 -> C3,sh|bare|clitic -> ot|bare|paradigm -> ch|e|other,shar otaiin checthy
f80r,balneo,"28,+P0",4,C1 -> C0 -> C1 -> C2,qot|e|e_grade -> qot|bare|e_grade -> qok|bare|clitic -> ch|bare|other,qotey qoty qokal chty
f80r,balneo,"29,+P0",7,C4 -> C1 -> C1 -> C1 -> C1 -> C1 -> C1,ch|e|e_grade -> qok|bare|e_grade -> ch|e|aspect -> qok|bare|paradigm -> sh|e|aspect -> sh|e|e_grade -> qok|bare|clitic,okchey qoky chedy qokain shedy sheey qokal
f80r,balneo,"30,+P0",7,C1 -> C1 -> C2 -> C1 -> C1 -> C2 -> C1,sh|e|aspect -> qok|bare|clitic -> ch|bare|other -> qok|bare|paradigm -> sh|e|aspect -> ok|bare|paradigm -> sh|e|e_grade,dshedy qokal chcthy qokain shedy okaiin shey
f80r,balneo,"31,+P0",6,C1 -> C3 -> C4 -> C2 -> C2 -> C1,qok|bare|clitic -> ch|e|other -> ch|e|e_grade -> ok|bare|other -> ok|bare|other -> qok|e|aspect,qokal checthy chey okalol okaly qokeedy
f80r,balneo,"32,+P0",5,C1 -> C3 -> C1 -> C1 -> C2,qok|bare|e_grade -> ch|e|other -> sh|e|other -> qok|bare|paradigm -> ok|bare|paradigm,qoky cheykain sheckhy qokain okain
f80r,balneo,"33,+P0",4,C1 -> C2 -> C2 -> C1,qok|e|e_grade -> ot|bare|clitic -> ok|bare|paradigm -> sh|e|other,qokeey otal okain shecthy
f80r,balneo,"34,+P0",3,C1 -> C1 -> C1,sh|e|other -> qok|bare|clitic -> qok|e|aspect,shepchedy qokar qokedy
f80r,balneo,"35,+P0",9,C0 -> C1 -> C1 -> C1 -> C1 -> C1 -> C0 -> C1 -> C1,sh|eo|o_grade -> qok|e|e_grade -> sh|e|aspect -> sh|e|aspect -> qok|bare|paradigm -> sh|e|e_grade -> qot|bare|e_grade -> qok|bare|paradigm -> qok|bare|other,sheol qokeey shedy shedy qokain shey qoty qokain qokady
f80r,balneo,"36,+P0",6,C1 -> C3 -> C1 -> C1 -> C1 -> C1,qok|e|e_grade -> ot|e|e_grade -> qok|bare|paradigm -> sh|e|other -> sh|e|other -> qok|bare|paradigm,qokeey oteey qokain shekaiin sheckhy qokain
f80r,balneo,"37,+P0",5,C2 -> C1 -> C1 -> C1 -> C0,ot|bare|clitic -> qok|e|e_grade -> qok|bare|paradigm -> sh|e|e_grade -> qot|o|o_grade,otar qokeey qokaiin shey qotor
f80r,balneo,"38,+P0",6,C0 -> C1 -> C0 -> C1 -> C1 -> C1,qot|bare|e_grade -> sh|e|other -> ot|o|o_grade -> qok|bare|paradigm -> sh|e|other -> qok|bare|paradigm,qoty sheyky otol qokain sheky qokain
f80r,balneo,"39,+P0",5,C1 -> C1 -> C3 -> C2 -> C1,qok|e|aspect -> qok|bare|other -> ot|e|e_grade -> ot|bare|paradigm -> sh|e|aspect,qokeedy qokail oteey otain shedy
f80r,balneo,"40,+P0",4,C1 -> C1 -> C1 -> C1,sh|e|other -> qot|bare|paradigm -> sh|bare|other -> qok|e|aspect,shepchy qotain shcthy qokedy
f80r,balneo,"41,+P0",5,C2 -> C1 -> C1 -> C1 -> C3,ot|bare|clitic -> ch|e|aspect -> qok|bare|clitic -> sh|e|aspect -> ch|e|other,otal chedy qokar shedy checkhy
f80r,balneo,"42,+P0",6,C3 -> C3 -> C1 -> C1 -> C3 -> C1,ch|e|other -> ch|e|other -> qok|bare|paradigm -> qok|bare|paradigm -> ch|e|other -> qok|bare|paradigm,cheeytal checthy qokain qokain checthy qokain
f80r,balneo,"43,+P0",6,C1 -> C1 -> C3 -> C2 -> C1 -> C1,sh|e|other -> qok|bare|clitic -> ch|e|other -> ok|bare|paradigm -> sh|e|other -> qok|e|e_grade,sheckhy qokar checkhy okain sheckhy qokeey
f80r,balneo,"44,+P0",6,C1 -> C1 -> C0 -> C1 -> C1 -> C3,qok|bare|paradigm -> sh|bare|other -> qok|o|other -> ch|e|aspect -> qok|bare|paradigm -> ch|e|other,qokain shckhy qokolkain chedy qokain checthy
f80r,balneo,"45,+P0",6,C2 -> C1 -> C1 -> C1 -> C1 -> C3,ok|bare|paradigm -> sh|e|aspect -> qok|bare|clitic -> ch|e|aspect -> qot|bare|paradigm -> ch|e|other,okain shedy qokan chedy qotain cheky
f80r,balneo,"46,+P0",4,C1 -> C4 -> C1 -> C1,qok|bare|paradigm -> ch|e|e_grade -> sh|e|aspect -> qok|bare|paradigm,qokain cheey shedy qokain
f80r,balneo,"47,+P0",4,C2 -> C2 -> C4 -> C1,ok|bare|paradigm -> ok|bare|paradigm -> ch|e|e_grade -> qok|bare|clitic,okain okaiin cheey qokal
f80r,balneo,"48,+P0",7,C0 -> C4 -> C2 -> C1 -> C0 -> C1 -> C4,sh|bare|e_grade -> ch|e|e_grade -> qot|bare|o_grade -> sh|e|other -> sh|eo|other -> qok|bare|paradigm -> ch|e|e_grade,shy cheey qotl shety sheoky qokaiin cheey
f80r,balneo,"49,+P0",5,C4 -> C4 -> C1 -> C2 -> C2,ch|e|e_grade -> ch|e|e_grade -> sh|e|other -> ok|bare|paradigm -> ok|bare|other,chey chey shees okaiin oklor
f80r,balneo,"50,+P0",6,C4 -> C1 -> C2 -> C0 -> C4 -> C2,ch|e|e_grade -> sh|e|other -> ok|bare|other -> sh|eo|o_grade -> ch|e|e_grade -> ok|bare|other,chey shety okaiiin sheor tchey okainy
f80r,balneo,"51,+P0",4,C0 -> C2 -> C2 -> C4,ch|eo|other -> ot|bare|other -> ot|bare|paradigm -> ch|e|e_grade,cheoly otaly otain chey
f80r,balneo,"52,+P0",3,C1 -> C1 -> C0,sh|e|e_grade -> qok|bare|other -> ch|eo|o_grade,shey qoklcheey cheol
f80r,balneo,"53,+P0",3,C1 -> C0 -> C2,qok|bare|clitic -> ch|eo|o_grade -> ot|bare|other,qokal cheol otlol
f80v,balneo,"1,@P0",3,C1 -> C1 -> C0,qok|e|aspect -> qot|e|aspect -> qot|o|other,qokeedy qotedy qotolfchedy
f80v,balneo,"10,+P0",6,C1 -> C1 -> C1 -> C1 -> C1 -> C1,sh|e|e_grade -> qok|bare|paradigm -> sh|bare|other -> qok|bare|clitic -> sh|e|other -> qot|bare|other,sheey qokaiin shcthy qokal shecthy qotainol
f80v,balneo,"11,+P0",5,C1 -> C1 -> C1 -> C1 -> C1,sh|e|aspect -> qok|bare|clitic -> sh|e|other -> qot|bare|paradigm -> ch|e|aspect,sheedy qokar sheckhy qotain chedy
f80v,balneo,"12,+P0",4,C1 -> C1 -> C1 -> C0,sh|e|e_grade -> qok|bare|paradigm -> ch|e|aspect -> qok|o|o_grade,shey qokain chedy qokol
f80v,balneo,"14,+P0",6,C1 -> C1 -> C1 -> C1 -> C2 -> C0,sh|e|aspect -> qok|bare|paradigm -> sh|e|aspect -> qok|bare|other -> ot|bare|clitic -> qot|bare|e_grade,tshedy qokain shedy qokas otal qoty
f80v,balneo,"15,+P0",5,C1 -> C2 -> C4 -> C1 -> C2,qot|bare|paradigm -> ch|bare|other -> ch|e|e_grade -> qot|e|aspect -> ot|bare|clitic,qotaiin chty chey qoteedy otal
f80v,balneo,"16,+P0",5,C0 -> C2 -> C2 -> C1 -> C2,ch|eo|o_grade -> qot|bare|clitic -> qot|bare|clitic -> qok|bare|paradigm -> ot|bare|e_grade,cheol qotar qotal qokain oty
f80v,balneo,"17,+P0",6,C1 -> C1 -> C1 -> C0 -> C1 -> C3,qok|bare|paradigm -> sh|e|other -> qok|bare|clitic -> ch|eo|o_grade -> qot|bare|other -> ch|e|other,qokaiin shecthy qokal cheol qotlolkal chedyr
f80v,balneo,"18,+P0",2,C2 -> C2,ok|bare|paradigm -> ok|bare|paradigm,okaiin okain
f80v,balneo,"2,+P0",5,C1 -> C1 -> C2 -> C2 -> C1,sh|e|aspect -> qot|e|aspect -> ot|bare|clitic -> ch|bare|other -> qok|bare|e_grade,tshedy qotedy otal chckhy qoky
f80v,balneo,"20,+P0",4,C4 -> C1 -> C1 -> C2,ch|e|e_grade -> sh|e|e_grade -> qok|bare|paradigm -> ok|bare|paradigm,cheey shey qokaiin okaiin
f80v,balneo,"21,+P0",4,C2 -> C1 -> C2 -> C2,ok|bare|clitic -> qok|bare|clitic -> ok|bare|clitic -> ot|bare|clitic,okal qokal okal otam
f80v,balneo,"22,+P0",4,C1 -> C1 -> C4 -> C1,ch|e|aspect -> qok|bare|clitic -> ch|e|e_grade -> sh|e|aspect,dchedy qokal chey shedy
f80v,balneo,"23,+P0",5,C1 -> C1 -> C0 -> C0 -> C1,sh|e|e_grade -> qot|e|aspect -> qot|o|o_grade -> sh|bare|e_grade -> qok|bare|e_grade,shey qoteedy qotol shy qoky
f80v,balneo,"24,+P0",7,C1 -> C1 -> C0 -> C0 -> C2 -> C1 -> C1,qok|e|e_grade -> qok|e|e_grade -> qot|bare|e_grade -> qot|o|o_grade -> ot|bare|paradigm -> ch|e|aspect -> qok|bare|e_grade,qokeey qokey qoty qotol otaiin chedy qoky
f80v,balneo,"25,+P0",5,C0 -> C4 -> C1 -> C2 -> C3,qot|bare|e_grade -> ch|e|e_grade -> qok|bare|paradigm -> ok|bare|other -> ch|e|other,qoty cheey qokain okalchy checthy
f80v,balneo,"26,+P0",4,C0 -> C3 -> C4 -> C1,qot|bare|e_grade -> ch|e|other -> ch|e|e_grade -> sh|e|aspect,qoty cheyqytaiin chey shedy
f80v,balneo,"27,+P0",5,C1 -> C1 -> C2 -> C2 -> C0,sh|e|e_grade -> qok|bare|paradigm -> ok|bare|paradigm -> sh|bare|clitic -> qot|bare|e_grade,shey qokain okain shal qoty
f80v,balneo,"28,+P0",5,C1 -> C0 -> C1 -> C1 -> C1,qok|bare|paradigm -> ch|bare|paradigm -> qok|bare|paradigm -> ok|e|aspect -> qok|e|e_grade,qokain chain qokain okeedy qokey
f80v,balneo,"3,+P0",4,C1 -> C2 -> C2 -> C1,qok|bare|paradigm -> ch|bare|other -> ot|bare|paradigm -> sh|e|other,qokaiin chcthy otaiin sheeky
f80v,balneo,"30,+P0",4,C1 -> C2 -> C2 -> C1,qok|bare|paradigm -> ok|bare|paradigm -> ok|bare|clitic -> sh|e|e_grade,qokaiin okain okar shey
f80v,balneo,"31,+P0",3,C1 -> C1 -> C1,ch|e|aspect -> qok|bare|paradigm -> qok|bare|paradigm,chedy qokain qokain
f80v,balneo,"32,+P0",2,C0 -> C1,sh|o|o_grade -> sh|e|aspect,shol shedy
f80v,balneo,"33,+P0",5,C1 -> C1 -> C1 -> C1 -> C2,qok|e|aspect -> qok|e|o_grade -> qok|e|e_grade -> qok|e|e_grade -> ch|bare|other,qokeedy qoker qokey qokeey tchcthy
f80v,balneo,"34,+P0",3,C1 -> C1 -> C1,sh|e|other -> sh|e|e_grade -> sh|bare|other,sheyr shey shcthy
f80v,balneo,"35,+P0",2,C2 -> C1,ok|bare|other -> sh|e|e_grade,okiin shey
f80v,balneo,"36,+P0",4,C2 -> C0 -> C1 -> C1,ok|bare|paradigm -> sh|eo|o_grade -> sh|e|e_grade -> sh|e|aspect,okain sheor shey shedy
f80v,balneo,"37,+P0",2,C1 -> C1,qok|e|aspect -> sh|bare|other,qokeedy shky
f80v,balneo,"39,+P0",6,C4 -> C1 -> C3 -> C2 -> C1 -> C2,ch|e|e_grade -> qok|bare|paradigm -> ch|e|other -> ch|bare|other -> qok|e|aspect -> ch|bare|aspect,chey qokain ches chckhy qokeedy tchdy
f80v,balneo,"4,+P0",4,C1 -> C1 -> C1 -> C1,qok|e|aspect -> qok|bare|clitic -> qok|bare|paradigm -> ch|e|aspect,qokedy qokar qokain chedy
f80v,balneo,"40,+P0",6,C1 -> C3 -> C4 -> C2 -> C1 -> C2,qok|bare|paradigm -> ch|e|other -> ch|e|e_grade -> ch|bare|clitic -> ch|e|aspect -> qot|bare|clitic,qokain cheeor chey tchar chedy qotal
f80v,balneo,"41,+P0",6,C1 -> C0 -> C1 -> C1 -> C2 -> C1,sh|bare|other -> ot|o|o_grade -> ch|e|aspect -> qok|bare|paradigm -> ch|bare|other -> qok|bare|clitic,shckhy otol chedy qokain chckhy qokal
f80v,balneo,"42,+P0",4,C2 -> C1 -> C0 -> C2,sh|bare|clitic -> sh|e|aspect -> qok|o|o_grade -> ch|bare|aspect,shar shedy qokol chdy
f80v,balneo,"43,+P0",4,C1 -> C2 -> C1 -> C0,sh|bare|other -> sh|bare|clitic -> sh|e|e_grade -> sh|o|other,shkain shar okshey shokal
f80v,balneo,"5,+P0",5,C1 -> C1 -> C1 -> C1 -> C1,ok|e|aspect -> ch|e|aspect -> qok|bare|paradigm -> sh|bare|other -> qot|bare|paradigm,okeedy chedy qokaiin shckhy qotain
f80v,balneo,"6,+P0",6,C0 -> C1 -> C1 -> C3 -> C1 -> C1,ch|eo|o_grade -> sh|e|aspect -> qok|bare|paradigm -> ot|e|e_grade -> qok|e|aspect -> ch|e|aspect,tcheol shedy qokaiin otey qokedy chedy
f80v,balneo,"7,+P0",5,C4 -> C0 -> C1 -> C1 -> C4,ch|e|e_grade -> qok|o|o_grade -> sh|e|aspect -> sh|e|e_grade -> ch|e|e_grade,tchey qokol shedy qotshey kchey
f80v,balneo,"8,+P0",7,C1 -> C1 -> C1 -> C0 -> C2 -> C2 -> C0,qok|bare|paradigm -> sh|e|aspect -> qok|bare|paradigm -> sh|eo|o_grade -> ch|bare|aspect -> ch|bare|aspect -> qot|bare|e_grade,qokaiin shedy qokain sheol qokchdy qokchdy qoty
f80v,balneo,"9,+P0",5,C2 -> C2 -> C1 -> C3 -> C1,ch|bare|aspect -> ch|bare|other -> qok|bare|clitic -> ch|e|other -> qok|bare|clitic,tchdy chckhy qokal checthy qokal
f81r,balneo,"1,@P0",2,C1 -> C0,qok|e|aspect -> sh|o|o_grade,qokedy shol
f81r,balneo,"10,+P0",4,C0 -> C1 -> C4 -> C1,ch|o|o_grade -> ot|e|aspect -> ch|e|e_grade -> qot|bare|paradigm,chol otedy cheey qotain
f81r,balneo,"12,+P0",2,C1 -> C1,sh|e|aspect -> qok|e|e_grade,sheedy qokeey
f81r,balneo,"13,+P0",5,C0 -> C1 -> C1 -> C1 -> C3,ch|o|o_grade -> sh|e|aspect -> qot|e|aspect -> ch|e|aspect -> ch|e|other,dchol shedy qotedy chedy chetyry
f81r,balneo,"15,+P0",3,C1 -> C1 -> C1,ch|e|aspect -> qok|e|aspect -> ot|e|aspect,cheedy qokeedy otedy
f81r,balneo,"17,+P0",4,C3 -> C1 -> C1 -> C1,ch|e|other -> ok|e|aspect -> sh|e|e_grade -> qok|e|aspect,checthy okeedy shey qokedy
f81r,balneo,"18,+P0",3,C1 -> C1 -> C1,sh|e|aspect -> sh|e|aspect -> ok|e|aspect,shedy shedy okeedy
f81r,balneo,"19,+P0",4,C1 -> C1 -> C1 -> C1,qok|e|aspect -> sh|e|aspect -> ch|e|aspect -> qot|e|aspect,qokedy sheedy chedy qoteedy
f81r,balneo,"2,+P0",6,C4 -> C0 -> C0 -> C2 -> C1 -> C2,ch|e|e_grade -> qok|o|o_grade -> ch|o|o_grade -> ot|bare|clitic -> ch|e|aspect -> ok|bare|e_grade,dchey qokol chol otar chedy oky
f81r,balneo,"20,+P0",2,C1 -> C1,ch|e|aspect -> qok|e|e_grade,chedy qokeey
f81r,balneo,"21,+P0",4,C1 -> C1 -> C3 -> C3,sh|e|aspect -> qok|bare|clitic -> ot|e|e_grade -> ot|e|e_grade,dshedy qokal oteey otey
f81r,balneo,"22,+P0",3,C2 -> C1 -> C3,qot|bare|clitic -> ch|e|aspect -> ch|e|other,qotal chedy chedar
f81r,balneo,"23,+P0",4,C4 -> C2 -> C1 -> C4,ch|e|e_grade -> ok|bare|paradigm -> sh|e|other -> ch|e|e_grade,chey okain sheckhy chey
f81r,balneo,"24,+P0",4,C1 -> C0 -> C1 -> C1,sh|e|other -> ch|eo|o_grade -> qot|bare|other -> ot|e|aspect,shecphy cheol qotaldar otedy
f81r,balneo,"25,+P0",5,C1 -> C2 -> C2 -> C2 -> C1,sh|e|aspect -> ot|bare|paradigm -> ok|bare|paradigm -> ok|bare|clitic -> ch|e|aspect,shedy otain okair okal chedy
