from_cell,to_cell,count
qot|o|aspect,qot|bare|clitic,1
qot|bare|clitic,ok|e|aspect,2
ch|eo|aspect,sh|bare|e_grade,1
ch|e|aspect,sh|bare|e_grade,2
sh|bare|e_grade,ot|bare|paradigm,2
qot|e|aspect,ch|e|e_grade,4
ch|eo|aspect,sh|eo|e_grade,1
ch|e|aspect,ot|eo|o_grade,2
ch|e|other,ch|o|clitic,1
ch|o|clitic,ch|e|aspect,1
ot|eo|other,ch|bare|e_grade,1
ch|bare|e_grade,qok|e|e_grade,1
ot|eo|other,qok|bare|e_grade,2
ok|eo|aspect,ok|bare|e_grade,1
ok|bare|e_grade,ok|bare|other,1
ok|bare|e_grade,ch|bare|aspect,2
ot|bare|e_grade,ot|bare|other,2
ot|eo|aspect,ch|e|aspect,2
ch|e|aspect,ch|o|aspect,1
ch|o|aspect,sh|eo|aspect,2
sh|bare|e_grade,ot|o|other,1
ch|bare|e_grade,qot|o|e_grade,1
sh|o|other,ot|bare|clitic,1
ot|bare|clitic,ot|o|other,2
qot|e|e_grade,ch|bare|clitic,1
sh|o|o_grade,ot|o|other,1
ok|bare|clitic,ch|o|o_grade,5
ch|eo|o_grade,ch|bare|paradigm,1
sh|o|o_grade,qot|o|o_grade,1
sh|bare|other,ot|o|o_grade,2
ch|bare|paradigm,ot|bare|e_grade,1
ok|bare|e_grade,ch|bare|paradigm,1
ch|bare|paradigm,ch|eo|o_grade,1
sh|eo|aspect,sh|o|o_grade,1
ok|bare|e_grade,ch|eo|o_grade,1
ok|bare|paradigm,ch|o|e_grade,1
qok|bare|e_grade,qok|o|o_grade,2
ok|bare|e_grade,sh|o|other,2
ch|o|other,ok|o|other,2
ch|bare|e_grade,ch|eo|o_grade,1
ch|eo|o_grade,qot|o|o_grade,1
qot|o|o_grade,qot|o|o_grade,1
ch|o|o_grade,qok|o|other,2
sh|e|other,qot|eo|o_grade,2
qot|eo|o_grade,sh|e|other,1
ch|bare|other,qok|bare|aspect,1
qok|bare|aspect,sh|bare|aspect,2
sh|bare|aspect,sh|eo|o_grade,1
sh|e|other,sh|bare|aspect,3
sh|bare|aspect,sh|e|clitic,1
sh|o|o_grade,ok|e|e_grade,1
qok|bare|clitic,ch|eo|o_grade,4
sh|e|other,ch|o|o_grade,7
ch|bare|other,qok|bare|other,3
ok|e|aspect,sh|e|other,3
sh|bare|other,sh|eo|other,1
sh|bare|e_grade,sh|bare|aspect,1
ch|o|aspect,ch|eo|other,1
sh|bare|aspect,sh|bare|aspect,1
sh|bare|aspect,sh|o|o_grade,3
sh|e|aspect,ok|bare|other,2
ot|e|aspect,ch|o|other,3
ch|bare|aspect,ok|bare|other,3
ot|bare|e_grade,qot|bare|e_grade,2
qok|bare|other,qok|e|aspect,2
sh|e|paradigm,sh|o|o_grade,2
sh|o|o_grade,ch|bare|aspect,4
qok|o|e_grade,ch|bare|paradigm,1
ch|bare|paradigm,ok|bare|clitic,1
ot|e|e_grade,ch|o|e_grade,1
ch|bare|e_grade,ch|o|e_grade,1
ch|bare|clitic,ot|eo|o_grade,1
qot|o|o_grade,sh|e|e_grade,1
sh|o|e_grade,qot|bare|other,1
sh|eo|other,sh|eo|other,3
sh|eo|aspect,sh|e|e_grade,1
sh|e|e_grade,ot|eo|other,2
ot|eo|other,qot|eo|e_grade,1
qot|eo|e_grade,qot|bare|clitic,1
ch|e|other,qok|bare|aspect,1
ok|eo|aspect,ch|eo|other,2
qok|e|aspect,qot|o|o_grade,2
qot|o|o_grade,ot|bare|clitic,1
qok|eo|o_grade,ot|o|other,1
ot|o|other,ok|e|aspect,2
sh|o|o_grade,ot|eo|o_grade,1
ot|eo|o_grade,ot|eo|other,1
sh|bare|e_grade,ok|e|e_grade,1
ot|bare|clitic,ot|e|other,2
ot|e|other,ok|bare|e_grade,1
ok|bare|e_grade,ch|e|aspect,3
ot|eo|aspect,ch|bare|other,2
sh|o|aspect,ok|bare|other,1
ot|o|other,ot|e|aspect,1
ch|eo|e_grade,ch|o|e_grade,2
sh|eo|o_grade,ot|o|o_grade,1
sh|eo|o_grade,ch|eo|o_grade,3
qot|o|o_grade,sh|o|e_grade,1
ch|bare|e_grade,qot|o|aspect,1
qot|e|other,ch|eo|e_grade,1
ot|o|o_grade,ch|o|e_grade,2
sh|o|other,sh|eo|e_grade,1
sh|eo|e_grade,ch|o|other,1
qok|e|paradigm,ch|eo|e_grade,1
ch|eo|e_grade,ch|o|o_grade,3
ok|eo|other,ch|o|other,2
sh|e|e_grade,qot|e|other,1
qot|e|other,ch|o|o_grade,2
sh|eo|o_grade,qot|bare|e_grade,3
ch|bare|paradigm,qot|bare|other,1
qot|bare|other,sh|bare|paradigm,1
ch|bare|e_grade,ok|bare|paradigm,3
sh|eo|e_grade,ch|o|e_grade,1
ot|bare|paradigm,sh|eo|e_grade,1
sh|eo|e_grade,ok|eo|aspect,2
sh|o|aspect,sh|bare|other,1
sh|bare|other,qot|o|o_grade,2
qok|e|e_grade,sh|o|e_grade,1
sh|o|e_grade,ok|eo|o_grade,1
sh|bare|clitic,ch|bare|clitic,1
sh|o|aspect,ch|eo|o_grade,1
sh|bare|other,sh|eo|e_grade,2
sh|eo|e_grade,ch|eo|other,3
sh|o|e_grade,ch|bare|paradigm,1
sh|e|e_grade,ot|o|other,1
sh|o|other,ok|bare|e_grade,1
ok|bare|e_grade,ok|bare|clitic,1
sh|o|o_grade,sh|e|aspect,4
sh|e|aspect,ok|eo|aspect,2
sh|e|clitic,ch|e|aspect,1
ok|bare|clitic,qot|o|o_grade,1
ot|bare|clitic,sh|e|e_grade,2
qok|o|o_grade,sh|o|o_grade,1
qok|bare|other,ch|bare|aspect,3
ch|bare|aspect,ok|bare|e_grade,1
qok|o|aspect,ch|e|other,1
ok|bare|paradigm,ot|o|o_grade,1
ot|o|o_grade,qok|e|aspect,1
ok|bare|paradigm,ok|bare|e_grade,2
qok|o|o_grade,ot|eo|other,1
ot|eo|other,ot|bare|other,1
ok|o|o_grade,ch|eo|aspect,1
ch|bare|e_grade,qot|bare|clitic,2
qok|e|e_grade,ot|bare|other,1
qok|o|other,sh|o|other,1
sh|eo|e_grade,qok|o|aspect,1
ch|o|aspect,ch|bare|other,6
ch|eo|other,sh|o|other,1
qok|o|o_grade,sh|o|other,1
ok|o|o_grade,qok|bare|clitic,1
qok|bare|clitic,qot|bare|other,1
qot|bare|other,ch|o|o_grade,1
ch|eo|aspect,ch|o|e_grade,1
qok|bare|e_grade,ot|e|other,1
qot|bare|clitic,ok|bare|other,1
sh|o|other,qok|bare|e_grade,1
ot|bare|e_grade,ot|bare|e_grade,2
ch|bare|clitic,sh|o|o_grade,1
qok|o|aspect,ch|o|o_grade,1
sh|eo|o_grade,ot|bare|clitic,1
qot|o|other,ot|bare|e_grade,1
ch|o|o_grade,qok|e|other,2
ch|o|e_grade,sh|e|e_grade,2
ch|e|e_grade,ot|o|other,3
qot|bare|e_grade,ot|bare|e_grade,1
ot|o|other,ch|bare|e_grade,1
ch|bare|e_grade,ot|e|e_grade,1
ok|o|other,ch|bare|e_grade,2
sh|o|e_grade,ch|e|clitic,1
ch|e|clitic,sh|eo|other,1
sh|eo|other,ch|bare|other,3
sh|o|other,qot|e|other,1
sh|o|aspect,sh|eo|aspect,1
sh|eo|aspect,sh|eo|aspect,1
sh|o|aspect,sh|eo|other,1
ok|o|o_grade,ok|bare|other,1
sh|bare|e_grade,ok|eo|other,1
sh|o|other,ch|e|o_grade,1
ch|e|o_grade,ch|o|other,1
ch|e|paradigm,ch|eo|o_grade,1
ch|bare|clitic,ch|o|aspect,2
ok|bare|paradigm,ch|o|aspect,2
sh|eo|aspect,ch|bare|e_grade,1
sh|bare|aspect,ot|bare|clitic,2
sh|o|e_grade,ok|o|o_grade,1
ch|eo|o_grade,ch|o|aspect,3
ch|o|aspect,sh|bare|aspect,1
ch|bare|other,qok|o|e_grade,1
ok|bare|other,ot|bare|clitic,2
ch|eo|clitic,ch|e|other,1
qok|bare|paradigm,ch|bare|paradigm,2
ch|bare|paradigm,ch|e|aspect,1
ch|e|e_grade,qok|o|other,4
qok|o|other,sh|o|o_grade,1
qot|e|aspect,qot|e|e_grade,1
qot|e|e_grade,qot|e|e_grade,1
qot|e|other,sh|o|e_grade,1
ch|o|e_grade,ok|bare|e_grade,1
ch|eo|other,sh|eo|aspect,1
sh|e|other,sh|eo|aspect,2
ch|eo|other,sh|bare|e_grade,2
qok|eo|aspect,sh|e|e_grade,1
ok|eo|aspect,ch|eo|aspect,1
sh|bare|e_grade,ot|e|e_grade,2
sh|bare|aspect,ot|bare|e_grade,1
ot|bare|e_grade,ok|e|e_grade,1
sh|bare|other,sh|e|o_grade,1
ot|o|other,sh|e|other,1
qok|bare|paradigm,ot|e|e_grade,2
qok|bare|other,ch|bare|other,3
sh|o|clitic,ch|o|other,1
ok|bare|other,sh|bare|clitic,1
ch|eo|other,ch|e|clitic,1
ch|e|clitic,ch|eo|aspect,1
ch|eo|aspect,ch|bare|clitic,1
ok|bare|other,ch|bare|clitic,2
qot|bare|other,sh|bare|other,1
qot|o|other,qok|bare|e_grade,1
qot|e|e_grade,ch|bare|other,1
ot|bare|other,ok|bare|other,3
ch|eo|other,sh|e|paradigm,1
sh|e|paradigm,ok|e|e_grade,1
ok|e|e_grade,qot|bare|other,1
ok|e|clitic,sh|eo|aspect,1
sh|eo|aspect,qok|bare|other,1
qok|bare|other,ot|bare|clitic,2
ok|e|clitic,ot|bare|other,1
ot|bare|other,ch|eo|other,1
ch|e|clitic,ch|o|o_grade,2
sh|o|other,ok|bare|other,2
ot|bare|other,sh|o|other,1
ch|eo|o_grade,ok|o|other,3
ok|o|other,ot|bare|other,1
ch|eo|o_grade,qok|bare|other,1
qok|bare|other,qok|bare|clitic,1
qok|o|o_grade,sh|bare|other,2
ch|eo|other,ot|e|e_grade,3
sh|eo|o_grade,qok|bare|other,1
sh|bare|other,ot|eo|other,1
ch|bare|other,ot|eo|o_grade,2
ot|eo|o_grade,ot|bare|clitic,1
sh|o|other,ot|e|e_grade,3
ot|e|e_grade,ch|eo|other,3
ch|bare|e_grade,ot|eo|other,1
ot|eo|other,ot|e|e_grade,3
qot|bare|other,qok|bare|other,1
sh|o|e_grade,qot|bare|clitic,2
qot|bare|e_grade,ok|bare|clitic,2
ok|bare|clitic,ch|o|e_grade,1
ch|o|other,qok|e|clitic,1
qok|e|clitic,ch|eo|o_grade,1
ch|bare|clitic,sh|e|clitic,1
sh|e|clitic,qok|e|e_grade,1
sh|eo|other,qok|o|o_grade,1
qot|bare|other,ok|eo|aspect,1
ok|eo|aspect,qot|bare|paradigm,1
ot|bare|clitic,ch|o|o_grade,2
ok|bare|clitic,sh|e|e_grade,5
qok|bare|clitic,qok|bare|other,2
ch|bare|clitic,qok|bare|other,1
qok|bare|other,ok|o|o_grade,1
qok|eo|o_grade,ok|eo|other,1
qok|bare|clitic,qok|eo|other,1
qok|eo|other,ok|bare|clitic,1
ok|bare|clitic,ok|o|other,1
ok|o|other,sh|e|other,2
ok|bare|clitic,ot|bare|other,3
ok|bare|other,ok|eo|o_grade,1
qot|bare|paradigm,qok|eo|o_grade,1
ok|bare|clitic,qok|e|e_grade,2
qot|bare|e_grade,qok|bare|clitic,5
ch|e|clitic,ot|bare|clitic,1
ch|eo|aspect,ok|eo|o_grade,1
qok|bare|clitic,qok|bare|e_grade,2
ok|bare|clitic,sh|e|clitic,1
sh|e|clitic,ch|e|o_grade,1
qok|bare|clitic,qok|bare|paradigm,6
qok|bare|other,ok|bare|clitic,1
qot|bare|paradigm,sh|o|other,1
qot|bare|paradigm,ok|bare|clitic,1
qok|bare|other,ok|bare|other,1
ok|bare|other,ok|bare|e_grade,1
qok|bare|other,sh|eo|other,1
sh|eo|other,ot|eo|o_grade,1
ch|bare|e_grade,ot|e|other,2
ot|bare|paradigm,sh|eo|aspect,1
sh|eo|aspect,ch|bare|clitic,1
ch|bare|clitic,ch|eo|o_grade,1
ch|bare|e_grade,sh|o|aspect,2
sh|o|e_grade,ch|eo|e_grade,1
ch|eo|e_grade,sh|o|other,1
qot|o|aspect,ch|eo|e_grade,1
qot|o|o_grade,sh|e|other,2
sh|e|other,ot|o|o_grade,4
ok|eo|aspect,qok|bare|other,2
sh|bare|e_grade,ch|e|aspect,2
ok|e|aspect,sh|bare|other,3
ch|bare|other,qok|e|other,2
sh|bare|aspect,qot|e|aspect,1
qok|e|aspect,qok|eo|aspect,1
qok|eo|aspect,qok|eo|aspect,1
qok|eo|aspect,qok|bare|clitic,1
ch|o|other,ok|eo|aspect,1
sh|eo|o_grade,ok|bare|paradigm,1
ok|bare|paradigm,sh|eo|other,1
ch|o|aspect,qok|eo|aspect,1
qok|eo|aspect,sh|bare|e_grade,1
sh|bare|e_grade,ok|bare|other,1
ok|e|e_grade,sh|bare|aspect,1
sh|o|other,qot|bare|clitic,2
sh|eo|o_grade,ch|e|clitic,1
sh|e|aspect,ch|eo|aspect,1
ch|eo|aspect,ch|bare|other,1
sh|e|aspect,qok|o|o_grade,2
sh|o|other,ok|eo|aspect,1
qok|bare|other,sh|e|aspect,1
qok|bare|e_grade,ok|e|other,1
ch|bare|aspect,sh|eo|o_grade,1
ch|eo|o_grade,sh|eo|aspect,1
sh|o|o_grade,qok|eo|aspect,2
qok|eo|aspect,ch|o|aspect,1
qot|e|other,qot|o|o_grade,1
qot|o|o_grade,qok|bare|e_grade,1
qok|bare|e_grade,ot|bare|clitic,1
sh|eo|o_grade,ot|eo|aspect,1
ot|eo|aspect,ot|e|e_grade,1
qok|bare|other,sh|bare|other,1
sh|eo|aspect,qok|bare|e_grade,1
sh|eo|o_grade,ot|e|e_grade,2
sh|e|e_grade,qot|eo|other,1
sh|bare|other,qok|o|o_grade,3
ok|eo|other,sh|eo|other,1
sh|bare|clitic,qok|bare|e_grade,1
ch|bare|aspect,ot|bare|e_grade,1
ok|e|other,ok|e|other,6
ok|e|other,ot|bare|clitic,3
ot|bare|clitic,ch|o|aspect,1
qok|eo|other,sh|eo|aspect,1
ch|e|other,ch|eo|aspect,3
ok|eo|aspect,ot|e|e_grade,1
sh|bare|aspect,ch|o|other,1
ch|o|other,ot|eo|other,3
ot|eo|other,ot|bare|e_grade,2
ch|bare|e_grade,ot|o|other,3
ok|e|aspect,ot|eo|other,2
ot|eo|other,ch|e|other,3
ot|bare|e_grade,ch|eo|o_grade,1
ch|e|other,ok|eo|e_grade,1
ch|eo|other,ot|eo|other,1
ot|eo|other,ok|e|other,3
ok|e|other,ok|eo|other,1
ok|eo|other,ot|eo|e_grade,1
ot|e|other,ot|eo|e_grade,1
ot|e|other,sh|eo|other,2
sh|eo|other,ot|eo|other,1
ch|o|other,ot|o|e_grade,2
ot|o|e_grade,ok|e|e_grade,1
sh|e|other,qok|eo|other,2
qok|eo|other,ok|o|o_grade,1
ok|e|aspect,qok|o|paradigm,1
ch|eo|e_grade,ot|bare|e_grade,1
ok|e|clitic,ok|bare|other,1
ch|eo|o_grade,ot|o|o_grade,1
ch|o|other,ch|o|clitic,2
sh|e|clitic,sh|eo|o_grade,1
ok|o|o_grade,sh|e|other,4
ok|e|e_grade,ok|o|paradigm,1
ok|o|paradigm,ok|o|o_grade,1
ok|e|other,ch|eo|e_grade,1
ch|e|other,qok|eo|o_grade,1
qok|eo|o_grade,ch|eo|clitic,1
ok|eo|e_grade,ok|bare|clitic,1
ok|o|other,ok|bare|other,1
ok|bare|other,qok|o|o_grade,1
ch|eo|o_grade,ot|eo|e_grade,2
ot|eo|other,ok|e|aspect,1
sh|e|e_grade,qok|o|other,2
qok|o|other,ch|bare|aspect,1
ch|eo|aspect,ch|o|other,4
ch|o|other,ok|o|o_grade,6
ch|o|e_grade,ok|eo|o_grade,1
ot|eo|other,ok|o|other,3
sh|o|other,ch|o|e_grade,2
ot|o|o_grade,ok|eo|aspect,1
ch|e|clitic,ot|e|e_grade,1
ot|e|other,ot|eo|o_grade,1
ot|eo|o_grade,ok|eo|o_grade,1
ok|e|aspect,sh|o|e_grade,1
sh|o|e_grade,ot|e|other,1
ch|eo|other,ch|eo|other,5
sh|bare|e_grade,ch|eo|e_grade,1
ch|eo|e_grade,ok|e|e_grade,1
ot|eo|other,ot|e|other,4
sh|o|other,sh|bare|aspect,1
sh|bare|aspect,sh|o|other,1
ch|bare|paradigm,sh|e|e_grade,1
ok|e|e_grade,sh|eo|e_grade,1
ok|eo|aspect,sh|e|e_grade,2
ok|e|other,sh|bare|other,1
sh|bare|other,ok|o|other,1
ok|o|other,ch|e|other,2
ot|e|other,ot|e|other,6
ot|e|e_grade,ch|bare|other,2
ot|e|other,ch|bare|e_grade,4
ch|o|other,ok|eo|other,1
ok|eo|other,ot|bare|other,1
sh|eo|aspect,qok|o|o_grade,1
ch|eo|other,ot|bare|e_grade,1
ok|bare|e_grade,ot|o|o_grade,1
ot|eo|o_grade,ch|eo|e_grade,1
ch|o|aspect,ot|o|o_grade,1
ot|bare|e_grade,qot|bare|other,1
qot|bare|other,ot|o|e_grade,1
ot|o|e_grade,ch|e|e_grade,2
ot|e|other,ok|o|o_grade,4
ch|bare|aspect,ok|o|e_grade,1
ok|o|e_grade,ok|o|other,1
sh|e|other,ok|o|other,3
ok|o|other,ok|o|other,3
qok|e|other,ot|bare|e_grade,3
ot|o|o_grade,ch|bare|clitic,1
ok|eo|e_grade,sh|o|e_grade,1
ok|eo|other,ot|eo|aspect,2
ok|o|aspect,ot|e|aspect,1
ok|o|aspect,ch|eo|aspect,1
ok|o|other,ch|e|clitic,1
ch|e|clitic,ot|e|other,2
ch|bare|e_grade,ok|e|other,2
ok|e|other,ot|o|other,1
ch|bare|other,ok|eo|other,3
ok|eo|other,ch|o|paradigm,1
ch|o|paradigm,ok|bare|clitic,1
ot|e|other,ch|o|o_grade,1
ch|eo|aspect,ch|e|clitic,1
ch|e|clitic,ch|bare|e_grade,1
ot|bare|other,ch|bare|aspect,1
ch|bare|aspect,ot|o|clitic,1
ot|o|clitic,ch|bare|e_grade,1
ch|bare|e_grade,qot|eo|o_grade,1
qot|eo|o_grade,ch|o|e_grade,1
ch|o|e_grade,qot|bare|paradigm,1
ch|eo|o_grade,ot|eo|aspect,1
ot|o|other,ok|eo|other,1
ok|eo|other,ot|eo|other,1
ot|eo|other,ch|e|e_grade,1
ch|e|e_grade,ok|o|aspect,1
ok|o|aspect,ot|e|e_grade,1
ch|o|e_grade,sh|eo|o_grade,1
ok|o|o_grade,ot|bare|other,1
ch|e|other,ot|eo|other,5
ot|eo|other,ch|eo|o_grade,1
ot|bare|clitic,ot|eo|other,1
ot|eo|other,ot|eo|other,6
ot|eo|aspect,ch|o|other,3
ok|e|e_grade,ot|bare|other,1
ot|bare|other,ch|o|aspect,1
ch|o|aspect,ot|eo|other,1
ot|e|other,ot|o|o_grade,2
sh|e|clitic,ot|e|e_grade,1
ok|eo|other,ch|bare|e_grade,2
ch|bare|e_grade,ot|eo|aspect,1
ot|eo|aspect,ch|o|aspect,1
ch|o|aspect,ok|eo|o_grade,1
qok|bare|clitic,ok|eo|other,1
ok|eo|other,ot|bare|e_grade,1
ot|bare|e_grade,ch|eo|other,1
ch|eo|other,ch|eo|e_grade,1
ch|eo|e_grade,ot|e|other,1
ch|e|clitic,ot|eo|other,1
ch|o|o_grade,sh|o|aspect,1
qok|bare|clitic,ch|o|o_grade,6
ch|bare|aspect,ch|bare|clitic,1
ok|e|other,ot|eo|other,1
ok|e|clitic,ok|e|other,1
sh|eo|e_grade,ch|o|o_grade,2
sh|eo|other,ch|o|clitic,1
ch|o|clitic,ch|o|o_grade,2
ch|o|e_grade,ot|e|e_grade,1
sh|e|aspect,sh|o|other,3
sh|o|other,ot|e|other,1
ot|e|other,sh|e|e_grade,2
ch|eo|other,sh|o|e_grade,2
ch|o|other,ot|e|aspect,3
ot|o|e_grade,ch|eo|other,1
ch|eo|other,ot|e|other,2
ot|e|e_grade,ot|eo|aspect,1
ot|eo|aspect,ot|eo|aspect,1
ot|eo|aspect,ch|e|other,3
ot|o|other,ch|e|aspect,1
ch|e|aspect,ok|o|other,1
ch|bare|e_grade,ot|eo|e_grade,1
ot|eo|e_grade,ot|eo|o_grade,1
qok|bare|clitic,ot|eo|other,1
ok|e|e_grade,sh|o|paradigm,1
sh|o|paradigm,ot|bare|clitic,1
ot|bare|clitic,sh|bare|e_grade,1
qot|bare|clitic,ch|bare|clitic,1
ok|o|other,sh|o|other,1
sh|o|other,ot|o|o_grade,2
ot|o|o_grade,ch|eo|aspect,1
ot|eo|e_grade,ch|bare|e_grade,1
ot|eo|other,ot|eo|aspect,2
ot|eo|aspect,sh|eo|e_grade,1
sh|eo|e_grade,ot|e|aspect,1
sh|o|other,ok|e|other,1
ot|bare|paradigm,sh|e|other,4
ok|e|e_grade,ot|o|other,1
ot|o|other,ch|eo|other,1
ch|eo|other,ok|eo|other,2
ok|eo|other,sh|o|o_grade,1
ot|eo|aspect,ot|bare|clitic,1
ot|e|e_grade,ch|bare|e_grade,2
ch|bare|e_grade,sh|eo|e_grade,1
sh|eo|e_grade,ot|eo|other,2
ot|eo|other,sh|eo|other,1
ch|o|other,ot|eo|aspect,3
ot|e|other,ch|o|e_grade,1
ch|o|e_grade,ot|o|paradigm,1
ot|o|paradigm,ot|e|aspect,1
ot|bare|other,ot|e|other,2
ot|e|e_grade,ch|e|e_grade,4
ot|bare|clitic,ot|eo|clitic,1
ot|eo|clitic,ot|bare|paradigm,1
ot|e|e_grade,sh|bare|clitic,1
sh|bare|clitic,qot|e|other,2
qot|e|other,ot|bare|paradigm,2
ot|e|other,ot|eo|other,1
ok|o|aspect,ok|e|aspect,1
ok|e|aspect,ok|bare|e_grade,1
ch|bare|e_grade,ok|eo|other,1
ok|eo|other,ok|eo|other,1
ot|eo|aspect,ot|o|e_grade,1
ot|o|e_grade,ot|o|o_grade,1
ot|o|o_grade,ot|e|other,1
ot|e|other,ok|eo|e_grade,1
ok|eo|e_grade,ok|eo|other,1
ot|o|other,ot|o|o_grade,1
ot|o|o_grade,sh|bare|other,1
ot|e|other,ot|eo|aspect,2
ot|eo|aspect,ot|o|o_grade,1
ot|eo|aspect,ot|eo|other,2
ch|e|other,ok|o|aspect,1
ok|o|aspect,ot|eo|other,1
ot|e|e_grade,ot|eo|e_grade,1
ot|eo|e_grade,sh|bare|other,1
ok|e|aspect,ot|e|e_grade,2
ot|e|e_grade,ok|eo|o_grade,2
ok|bare|clitic,ot|eo|other,1
ot|eo|other,ok|eo|other,1
ok|eo|other,ot|e|e_grade,2
ch|eo|other,ok|bare|other,1
ok|bare|other,ok|eo|e_grade,1
ok|eo|e_grade,ot|bare|e_grade,1
ot|bare|e_grade,ot|o|e_grade,1
ot|o|o_grade,sh|eo|e_grade,1
sh|o|other,ok|eo|e_grade,1
ot|bare|other,ok|o|o_grade,2
ok|e|e_grade,ok|eo|other,1
ok|eo|other,ot|bare|paradigm,1
ot|e|aspect,ok|eo|other,2
ok|eo|other,ch|o|o_grade,2
sh|o|e_grade,ok|bare|other,2
ok|bare|other,sh|o|o_grade,1
ot|o|other,ot|bare|clitic,1
ch|o|other,ok|eo|e_grade,1
ok|eo|e_grade,ok|e|other,1
ok|bare|other,ot|bare|paradigm,1
ot|bare|paradigm,sh|eo|other,1
sh|eo|other,ot|bare|paradigm,1
ch|eo|other,ot|eo|e_grade,1
ot|eo|e_grade,ot|bare|clitic,1
ch|e|aspect,ot|e|clitic,1
ot|e|clitic,ch|e|other,1
ch|bare|clitic,ot|bare|paradigm,1
ot|eo|e_grade,sh|o|other,1
ok|bare|other,ok|bare|clitic,2
qot|e|aspect,sh|e|other,1
ot|o|clitic,ok|bare|paradigm,1
ot|eo|other,ok|eo|e_grade,1
ok|eo|e_grade,ok|e|e_grade,1
ok|eo|o_grade,ot|e|other,1
ok|bare|other,ok|bare|other,2
ok|bare|other,ch|e|e_grade,1
ok|e|other,qok|eo|other,1
qok|eo|other,ot|o|other,1
ot|o|other,ot|e|other,1
ch|e|other,ot|eo|e_grade,1
ot|eo|e_grade,ch|e|other,1
ok|bare|other,sh|eo|o_grade,2
sh|eo|o_grade,ok|eo|other,1
ok|eo|other,ok|o|o_grade,1
ok|o|o_grade,ok|e|other,1
ch|e|other,ok|eo|aspect,2
ot|o|other,ot|e|e_grade,1
sh|e|aspect,ot|eo|other,1
ot|eo|other,ch|eo|e_grade,1
ot|bare|paradigm,sh|e|clitic,1
sh|e|clitic,ch|eo|other,1
ch|eo|other,ot|eo|aspect,1
ot|eo|aspect,ot|e|other,1
ot|eo|o_grade,sh|o|o_grade,1
ch|eo|o_grade,ok|e|other,4
ot|e|other,sh|e|clitic,1
sh|e|clitic,ok|bare|other,1
ok|bare|other,ot|e|other,1
sh|eo|o_grade,sh|bare|e_grade,1
ok|eo|other,ok|e|aspect,1
ch|e|other,ot|e|clitic,1
ot|e|clitic,ot|eo|other,1
ot|o|e_grade,sh|o|other,1
ok|o|other,ot|e|other,1
ot|bare|clitic,ot|o|o_grade,1
ot|o|o_grade,ot|eo|other,1
ot|eo|other,sh|e|aspect,1
ok|bare|other,ot|o|other,2
ot|bare|other,ot|eo|e_grade,1
ot|eo|e_grade,ot|e|e_grade,1
ot|o|other,ch|bare|other,2
ot|bare|e_grade,ot|eo|other,1
sh|eo|other,ok|e|other,2
ch|e|aspect,ok|eo|other,1
ok|e|other,sh|e|e_grade,2
sh|e|e_grade,qok|eo|other,1
qok|eo|other,ot|eo|other,1
ot|eo|other,ot|e|clitic,1
ot|e|clitic,ch|e|aspect,1
ot|eo|aspect,sh|eo|other,1
sh|eo|other,sh|eo|aspect,2
ot|e|e_grade,sh|o|e_grade,1
sh|o|o_grade,ok|o|other,1
ok|o|other,ok|e|other,1
sh|e|other,ot|bare|other,4
ot|e|e_grade,ot|e|aspect,2
ok|eo|other,ot|eo|o_grade,1
ot|eo|o_grade,ok|eo|other,1
ok|eo|other,ok|e|e_grade,1
ch|bare|aspect,ok|e|other,1
ok|e|other,ot|bare|e_grade,1
sh|e|aspect,ot|eo|o_grade,1
ot|eo|o_grade,ch|eo|o_grade,1
ot|bare|other,ok|e|other,1
sh|e|other,ch|eo|aspect,1
ch|eo|aspect,ot|eo|other,1
ch|o|other,ot|o|aspect,1
ot|o|aspect,qot|bare|e_grade,1
ch|o|o_grade,ot|eo|aspect,2
ot|e|other,ot|o|other,1
ot|o|other,ch|bare|clitic,1
ot|o|clitic,ok|o|other,1
ok|o|other,qot|e|aspect,1
sh|e|aspect,qok|eo|aspect,2
ot|eo|aspect,sh|e|aspect,1
qok|e|e_grade,ot|bare|e_grade,3
ch|o|other,qok|bare|other,1
sh|o|o_grade,qot|bare|clitic,3
sh|e|e_grade,qok|bare|e_grade,4
sh|e|e_grade,qok|bare|other,2
ot|bare|clitic,ot|o|aspect,1
ok|bare|clitic,ot|bare|e_grade,1
ot|e|aspect,qok|bare|e_grade,3
qot|e|e_grade,qot|e|aspect,1
ot|e|aspect,ok|o|other,1
ok|o|other,ot|bare|clitic,1
ok|e|aspect,ot|bare|e_grade,1
ot|bare|e_grade,ot|e|aspect,2
ot|e|aspect,qot|e|aspect,5
qok|e|aspect,sh|eo|o_grade,2
sh|e|aspect,ot|o|o_grade,2
sh|e|other,qok|bare|other,2
qok|bare|other,ot|e|aspect,1
qok|bare|e_grade,qok|bare|other,1
ch|bare|o_grade,sh|eo|other,1
ot|e|e_grade,qok|bare|e_grade,1
qot|bare|paradigm,sh|e|other,1
qok|e|aspect,qok|o|o_grade,5
qok|bare|e_grade,ch|bare|aspect,3
qok|bare|clitic,sh|e|e_grade,5
qot|e|aspect,ch|bare|e_grade,2
qok|eo|o_grade,ok|e|aspect,1
qot|bare|other,ch|e|other,2
ok|bare|paradigm,qok|eo|o_grade,1
