section,base,grade,axis,specific_suffix,count
balneo,ch,bare,other,alorchey,1
balneo,ch,bare,other,cthy,26
balneo,ch,bare,other,ckhy,42
balneo,ch,bare,other,dyshey,1
balneo,ch,bare,other,yokshedy,1
balneo,ch,bare,other,kal,1
balneo,ch,bare,other,sdy,5
balneo,ch,bare,other,cthedy,2
balneo,ch,bare,other,kar,1
balneo,ch,bare,other,dar,3
balneo,ch,bare,other,aror,1
balneo,ch,bare,other,ckhey,8
balneo,ch,bare,other,cfhdy,1
balneo,ch,bare,other,cphy,1
balneo,ch,bare,other,cphdy,1
balneo,ch,bare,other,korol,1
balneo,ch,bare,other,dam,1
balneo,ch,bare,other,cphedy,1
balneo,ch,bare,other,ckheed,1
balneo,ch,bare,other,ckh,1
balneo,ch,bare,other,psheedy,1
balneo,ch,bare,other,dyl,1
balneo,ch,bare,other,aly,1
balneo,ch,bare,other,dol,1
balneo,ch,bare,other,pchedy,1
balneo,ch,bare,other,laiiin,1
balneo,ch,bare,other,kaiin,1
balneo,ch,bare,other,ckhedy,6
balneo,ch,bare,other,ky,2
balneo,ch,bare,other,cphey,2
balneo,ch,bare,other,lchpsheey,1
balneo,ch,bare,other,s,2
balneo,ch,bare,other,adchy,1
balneo,ch,bare,other,dor,1
balneo,ch,bare,other,dain,1
balneo,ch,bare,other,dldlo,1
balneo,ch,bare,other,cthey,2
balneo,ch,bare,other,ckhd,1
balneo,ch,bare,other,ckhdy,5
balneo,ch,bare,other,doltdy,1
balneo,ch,bare,other,ckhal,2
balneo,ch,bare,other,ty,3
balneo,ch,bare,other,faiin,1
balneo,ch,bare,other,sey,1
balneo,ch,bare,other,yteey,1
balneo,ch,bare,other,d,2
balneo,ch,bare,other,ckhes,1
balneo,ch,bare,other,kain,3
balneo,ch,bare,other,kag,1
balneo,ch,bare,other,tal,1
balneo,ch,bare,other,sed,1
balneo,ch,bare,other,keey,1
balneo,ch,bare,other,kedy,3
balneo,ch,bare,other,tedy,1
balneo,ch,bare,other,darol,1
balneo,ch,bare,other,keedy,2
balneo,ch,bare,other,ary,1
balneo,ch,bare,other,ldaiin,1
balneo,ch,bare,other,cthdy,1
balneo,ch,bare,other,torol,1
balneo,ch,bare,other,dal,1
balneo,ch,bare,other,tair,1
balneo,ch,bare,other,aloly,1
balneo,ch,bare,other,tol,1
balneo,ch,bare,other,ckhor,1
balneo,ch,bare,e_grade,y,23
balneo,ch,bare,e_grade,,1
balneo,ch,bare,aspect,dy,54
balneo,ch,bare,clitic,ar,7
balneo,ch,bare,clitic,al,9
balneo,ch,bare,clitic,am,2
balneo,ch,bare,o_grade,l,6
balneo,ch,bare,o_grade,r,1
balneo,ch,bare,paradigm,ain,1
balneo,ch,e,other,dykaryokeey,1
balneo,ch,e,other,dykar,1
balneo,ch,e,other,keedy,1
balneo,ch,e,other,yckhey,1
balneo,ch,e,other,ckhy,22
balneo,ch,e,other,kam,1
balneo,ch,e,other,dysol,1
balneo,ch,e,other,dyor,2
balneo,ch,e,other,dyqokam,1
balneo,ch,e,other,cthy,18
balneo,ch,e,other,eky,10
balneo,ch,e,other,ky,10
balneo,ch,e,other,kar,2
balneo,ch,e,other,tas,1
balneo,ch,e,other,ty,4
balneo,ch,e,other,d,6
balneo,ch,e,other,sy,1
balneo,ch,e,other,aly,2
balneo,ch,e,other,p,1
balneo,ch,e,other,dain,2
balneo,ch,e,other,s,10
balneo,ch,e,other,kain,2
balneo,ch,e,other,kair,1
balneo,ch,e,other,py,1
balneo,ch,e,other,dor,1
balneo,ch,e,other,dyl,1
balneo,ch,e,other,ckhey,2
balneo,ch,e,other,daiin,6
balneo,ch,e,other,dyotedy,1
balneo,ch,e,other,dal,2
balneo,ch,e,other,cthey,1
balneo,ch,e,other,dchey,1
balneo,ch,e,other,es,6
balneo,ch,e,other,k,1
balneo,ch,e,other,tey,2
balneo,ch,e,other,eol,1
balneo,ch,e,other,alor,1
balneo,ch,e,other,ety,2
balneo,ch,e,other,e,1
balneo,ch,e,other,dar,6
balneo,ch,e,other,daly,1
balneo,ch,e,other,dol,3
balneo,ch,e,other,ef,1
balneo,ch,e,other,ekey,1
balneo,ch,e,other,tain,2
balneo,ch,e,other,ykain,1
balneo,ch,e,other,eytal,1
balneo,ch,e,other,dyr,1
balneo,ch,e,other,yqytaiin,1
balneo,ch,e,other,eor,1
balneo,ch,e,other,tyry,1
balneo,ch,e,other,tedy,2
balneo,ch,e,other,kal,1
balneo,ch,e,other,choltar,1
balneo,ch,e,other,ckho,1
balneo,ch,e,other,pol,1
balneo,ch,e,other,g,1
balneo,ch,e,other,dchy,1
balneo,ch,e,other,cphedy,1
balneo,ch,e,other,eb,1
balneo,ch,e,other,edar,1
balneo,ch,e,other,alror,1
balneo,ch,e,other,eety,1
balneo,ch,e,other,pchedy,1
balneo,ch,e,other,cthedy,1
balneo,ch,e,other,eaiin,1
balneo,ch,e,other,eal,1
balneo,ch,e,other,ckhdy,1
balneo,ch,e,aspect,dy,243
balneo,ch,e,aspect,edy,25
balneo,ch,e,e_grade,y,109
balneo,ch,e,e_grade,ey,42
balneo,ch,e,clitic,ar,5
balneo,ch,e,clitic,al,4
balneo,ch,o,other,rshedy,1
balneo,ch,o,other,daiin,1
balneo,ch,o,other,ly,1
balneo,ch,o,other,lkeeey,1
balneo,ch,o,other,kol,1
balneo,ch,o,other,lo,1
balneo,ch,o,other,ty,1
balneo,ch,o,other,lchey,1
balneo,ch,o,other,lor,1
balneo,ch,o,other,tar,1
balneo,ch,o,other,pchedy,1
balneo,ch,o,other,lkaiin,1
balneo,ch,o,o_grade,l,17
balneo,ch,o,o_grade,r,2
balneo,ch,eo,other,lchey,2
balneo,ch,eo,other,lchdy,1
balneo,ch,eo,other,lkaiin,1
balneo,ch,eo,other,lk,1
balneo,ch,eo,other,ry,1
balneo,ch,eo,other,kain,1
balneo,ch,eo,other,ltain,1
balneo,ch,eo,other,ly,1
balneo,ch,eo,other,ky,1
balneo,ch,eo,other,kedy,1
balneo,ch,eo,other,lkain,1
balneo,ch,eo,e_grade,,1
balneo,ch,eo,o_grade,l,35
balneo,ch,eo,o_grade,r,11
balneo,sh,bare,other,yk,1
balneo,sh,bare,other,dyytain,1
balneo,sh,bare,other,ckhy,28
balneo,sh,bare,other,tol,2
balneo,sh,bare,other,d,1
balneo,sh,bare,other,ky,3
balneo,sh,bare,other,cthy,13
balneo,sh,bare,other,lches,1
balneo,sh,bare,other,cthedy,1
balneo,sh,bare,other,ckhey,5
balneo,sh,bare,other,tal,1
balneo,sh,bare,other,ckhedy,6
balneo,sh,bare,other,cthey,2
balneo,sh,bare,other,dal,1
balneo,sh,bare,other,arpchey,1
balneo,sh,bare,other,keol,1
balneo,sh,bare,other,kain,1
balneo,sh,bare,other,ckhyokeeor,1
balneo,sh,bare,other,ty,1
balneo,sh,bare,other,ldy,1
balneo,sh,bare,other,ckhchy,1
balneo,sh,bare,other,kol,1
balneo,sh,bare,e_grade,y,12
balneo,sh,bare,e_grade,,1
balneo,sh,bare,aspect,dy,13
balneo,sh,bare,o_grade,l,2
balneo,sh,bare,o_grade,r,1
balneo,sh,bare,clitic,ar,6
balneo,sh,bare,clitic,am,1
balneo,sh,bare,clitic,al,4
balneo,sh,bare,paradigm,ain,1
balneo,sh,e,aspect,dy,284
balneo,sh,e,aspect,edy,44
balneo,sh,e,e_grade,y,105
balneo,sh,e,e_grade,ey,36
balneo,sh,e,other,eky,8
balneo,sh,e,other,pchy,2
balneo,sh,e,other,cthy,13
balneo,sh,e,other,ety,6
balneo,sh,e,other,ky,14
balneo,sh,e,other,ckhy,20
balneo,sh,e,other,d,5
balneo,sh,e,other,yqolkeey,1
balneo,sh,e,other,ty,4
balneo,sh,e,other,als,1
balneo,sh,e,other,ckhey,3
balneo,sh,e,other,dal,7
balneo,sh,e,other,eoldy,1
balneo,sh,e,other,cphy,2
balneo,sh,e,other,dam,1
balneo,sh,e,other,etey,1
balneo,sh,e,other,tey,1
balneo,sh,e,other,es,3
balneo,sh,e,other,kaiiin,1
balneo,sh,e,other,ts,1
balneo,sh,e,other,keey,1
balneo,sh,e,other,daiin,4
balneo,sh,e,other,alol,1
balneo,sh,e,other,eol,4
balneo,sh,e,other,ed,1
balneo,sh,e,other,ckhedy,2
balneo,sh,e,other,dar,1
balneo,sh,e,other,edal,1
balneo,sh,e,other,ekey,1
balneo,sh,e,other,dor,1
balneo,sh,e,other,kedy,2
balneo,sh,e,other,daldy,1
balneo,sh,e,other,ckhedyor,1
balneo,sh,e,other,k,4
balneo,sh,e,other,ds,1
balneo,sh,e,other,ekeey,1
balneo,sh,e,other,yky,2
balneo,sh,e,other,yteedy,1
balneo,sh,e,other,epshey,1
balneo,sh,e,other,ckhdy,2
balneo,sh,e,other,pchedy,1
balneo,sh,e,other,kaiin,1
balneo,sh,e,other,yr,1
balneo,sh,e,other,kal,1
balneo,sh,e,other,ckhal,2
balneo,sh,e,other,s,2
balneo,sh,e,other,ytchdy,1
balneo,sh,e,other,ecthey,1
balneo,sh,e,other,tar,1
balneo,sh,e,other,cthedchy,1
balneo,sh,e,other,dkedy,1
balneo,sh,e,other,chy,1
balneo,sh,e,other,cthedy,1
balneo,sh,e,other,ekchy,1
balneo,sh,e,other,dalokchdy,1
balneo,sh,e,other,eckhy,1
balneo,sh,e,other,kar,1
balneo,sh,e,other,dytedy,1
balneo,sh,e,other,kam,1
balneo,sh,e,other,yteey,1
balneo,sh,e,other,dol,1
balneo,sh,e,clitic,ar,5
balneo,sh,e,clitic,al,3
balneo,sh,o,o_grade,r,4
balneo,sh,o,o_grade,l,17
balneo,sh,o,other,kshdy,1
balneo,sh,o,other,kaiin,1
balneo,sh,o,other,ldy,3
balneo,sh,o,other,lkal,1
balneo,sh,o,other,ty,1
balneo,sh,o,other,lkeey,1
balneo,sh,o,other,kal,1
balneo,sh,o,other,lyd,1
balneo,sh,o,other,ky,1
balneo,sh,o,other,cphedy,1
balneo,sh,o,aspect,dy,1
balneo,sh,eo,o_grade,l,29
balneo,sh,eo,o_grade,r,11
balneo,sh,eo,other,lo,1
balneo,sh,eo,other,keedy,1
balneo,sh,eo,other,lol,1
balneo,sh,eo,other,ky,2
balneo,sh,eo,other,ldy,1
balneo,sh,eo,other,lkain,1
balneo,qok,bare,clitic,ar,48
balneo,qok,bare,clitic,an,4
balneo,qok,bare,clitic,al,107
balneo,qok,bare,clitic,am,5
balneo,qok,bare,paradigm,ain,163
balneo,qok,bare,paradigm,air,2
balneo,qok,bare,paradigm,aiin,87
balneo,qok,bare,paradigm,aiir,1
balneo,qok,bare,e_grade,y,60
balneo,qok,bare,e_grade,,2
balneo,qok,bare,other,ardydsheckhy,1
balneo,qok,bare,other,yshey,1
balneo,qok,bare,other,alsshey,1
balneo,qok,bare,other,ysshedy,1
balneo,qok,bare,other,alysor,1
balneo,qok,bare,other,ydy,2
balneo,qok,bare,other,alyqokar,1
balneo,qok,bare,other,alom,1
balneo,qok,bare,other,aloro,1
balneo,qok,bare,other,aldy,2
balneo,qok,bare,other,alchey,1
balneo,qok,bare,other,as,2
balneo,qok,bare,other,aly,3
balneo,qok,bare,other,alchedy,1
balneo,qok,bare,other,ychdy,1
balneo,qok,bare,other,alkeol,1
balneo,qok,bare,other,ady,1
balneo,qok,bare,other,ail,1
balneo,qok,bare,other,lcheey,1
balneo,qok,bare,other,alysolkaiin,1
balneo,qok,bare,other,alcthol,1
balneo,qok,bare,other,ylddy,1
balneo,qok,bare,other,alol,1
balneo,qok,bare,aspect,dy,1
balneo,qok,bare,o_grade,l,3
balneo,qok,e,aspect,edy,151
balneo,qok,e,aspect,dy,162
balneo,qok,e,aspect,eey,4
balneo,qok,e,aspect,eedy,1
balneo,qok,e,e_grade,ey,87
balneo,qok,e,e_grade,y,44
balneo,qok,e,other,dyqokedy,1
balneo,qok,e,other,d,4
balneo,qok,e,other,chdy,1
balneo,qok,e,other,ed,8
balneo,qok,e,other,eo,1
balneo,qok,e,other,dar,3
balneo,qok,e,other,dedy,1
balneo,qok,e,other,chey,1
balneo,qok,e,other,es,2
balneo,qok,e,other,chckhy,1
balneo,qok,e,other,el,1
balneo,qok,e,other,chedy,2
balneo,qok,e,other,sdy,1
balneo,qok,e,other,edal,1
balneo,qok,e,other,dal,1
balneo,qok,e,other,dol,1
balneo,qok,e,clitic,ar,3
balneo,qok,e,clitic,al,1
balneo,qok,e,o_grade,r,1
balneo,qok,o,o_grade,l,22
balneo,qok,o,o_grade,r,4
balneo,qok,o,other,in,1
balneo,qok,o,other,lkain,1
balneo,qok,o,other,py,1
balneo,qok,o,other,iin,1
balneo,qok,o,other,ldy,1
balneo,qok,o,other,lchedy,2
balneo,qok,eo,o_grade,r,5
balneo,qok,eo,o_grade,l,1
balneo,qok,eo,e_grade,y,1
balneo,qok,eo,other,ly,1
balneo,qot,bare,clitic,ar,16
balneo,qot,bare,clitic,an,1
balneo,qot,bare,clitic,am,1
balneo,qot,bare,clitic,al,26
balneo,qot,bare,e_grade,y,29
balneo,qot,bare,paradigm,ain,22
balneo,qot,bare,paradigm,aiin,13
balneo,qot,bare,paradigm,air,1
balneo,qot,bare,other,ddyar,1
balneo,qot,bare,other,aly,1
balneo,qot,bare,other,ary,1
balneo,qot,bare,other,as,2
balneo,qot,bare,other,ainol,1
balneo,qot,bare,other,lolkal,1
balneo,qot,bare,other,aldar,1
balneo,qot,bare,other,alchedy,1
balneo,qot,bare,other,aldy,1
balneo,qot,bare,other,als,1
balneo,qot,bare,o_grade,l,1
balneo,qot,e,e_grade,ey,7
balneo,qot,e,e_grade,y,7
balneo,qot,e,aspect,edy,42
balneo,qot,e,aspect,dy,47
balneo,qot,e,aspect,eedy,1
balneo,qot,e,other,d,1
balneo,qot,e,other,dshedy,1
balneo,qot,e,other,s,1
balneo,qot,e,other,ed,2
balneo,qot,e,other,es,1
balneo,qot,e,other,esy,1
balneo,qot,e,other,dor,1
balneo,qot,e,other,eol,1
balneo,qot,e,other,ytyqoky,1
balneo,qot,e,other,daiin,1
balneo,qot,e,other,dar,1
balneo,qot,o,o_grade,l,7
balneo,qot,o,o_grade,r,1
balneo,qot,o,other,lol,1
balneo,qot,o,other,lfchedy,1
balneo,qot,eo,o_grade,r,1
balneo,ok,bare,e_grade,,1
balneo,ok,bare,e_grade,y,14
balneo,ok,bare,clitic,ar,23
balneo,ok,bare,clitic,al,26
balneo,ok,bare,clitic,an,1
balneo,ok,bare,other,aldydar,1
balneo,ok,bare,other,alo,1
balneo,ok,bare,other,aly,4
balneo,ok,bare,other,aral,1
balneo,ok,bare,other,alor,1
balneo,ok,bare,other,aos,1
balneo,ok,bare,other,aio,1
balneo,ok,bare,other,ary,1
balneo,ok,bare,other,alol,1
balneo,ok,bare,other,lor,1
balneo,ok,bare,other,aiiin,1
balneo,ok,bare,other,ainy,1
balneo,ok,bare,other,alchy,2
balneo,ok,bare,other,iin,1
balneo,ok,bare,other,archedy,1
balneo,ok,bare,other,aldy,1
balneo,ok,bare,other,airady,1
balneo,ok,bare,other,ai,1
balneo,ok,bare,other,aoky,1
balneo,ok,bare,other,archy,1
balneo,ok,bare,other,ail,1
balneo,ok,bare,paradigm,aiin,33
balneo,ok,bare,paradigm,ain,46
balneo,ok,bare,paradigm,air,2
balneo,ok,e,e_grade,y,12
balneo,ok,e,e_grade,ey,17
balneo,ok,e,aspect,edy,40
balneo,ok,e,aspect,dy,45
balneo,ok,e,aspect,eedy,1
balneo,ok,e,aspect,eey,1
balneo,ok,e,other,edyqol,1
balneo,ok,e,other,shey,1
balneo,ok,e,other,es,2
balneo,ok,e,other,edal,1
balneo,ok,e,other,ed,2
balneo,ok,e,other,dor,2
balneo,ok,e,other,dal,1
balneo,ok,e,other,dalor,1
balneo,ok,e,other,dar,3
balneo,ok,e,other,shy,2
balneo,ok,e,other,shdy,1
balneo,ok,e,other,ear,1
balneo,ok,e,other,eol,1
balneo,ok,e,other,dam,1
balneo,ok,o,other,ldy,2
balneo,ok,o,other,lo,1
balneo,ok,o,other,lshy,1
balneo,ok,o,o_grade,r,4
balneo,ok,o,o_grade,l,8
balneo,ok,eo,other,lor,1
balneo,ok,eo,o_grade,r,1
balneo,ok,eo,o_grade,l,3
balneo,ot,bare,clitic,ar,20
balneo,ot,bare,clitic,am,2
balneo,ot,bare,clitic,al,23
balneo,ot,bare,e_grade,y,20
balneo,ot,bare,e_grade,,2
balneo,ot,bare,paradigm,ain,24
balneo,ot,bare,paradigm,aiin,12
balneo,ot,bare,paradigm,air,1
balneo,ot,bare,other,alam,1
balneo,ot,bare,other,arain,1
balneo,ot,bare,other,archeedy,1
balneo,ot,bare,other,ary,1
balneo,ot,bare,other,aly,4
balneo,ot,bare,other,aldy,2
balneo,ot,bare,other,alor,2
balneo,ot,bare,other,arpchdy,1
balneo,ot,bare,other,aram,1
balneo,ot,bare,other,ylor,1
balneo,ot,bare,other,alshdy,1
balneo,ot,bare,other,alshedy,2
balneo,ot,bare,other,lol,1
balneo,ot,bare,other,dal,1
balneo,ot,bare,other,aiiin,1
balneo,ot,bare,aspect,dy,1
balneo,ot,e,e_grade,y,16
balneo,ot,e,e_grade,ey,17
balneo,ot,e,aspect,edy,23
balneo,ot,e,aspect,dy,52
balneo,ot,e,aspect,eedy,1
balneo,ot,e,aspect,eody,1
balneo,ot,e,other,dyl,1
balneo,ot,e,other,dor,1
balneo,ot,e,other,deey,1
balneo,ot,e,other,dair,1
balneo,ot,e,other,d,1
balneo,ot,e,other,chys,1
balneo,ot,e,other,chdy,1
balneo,ot,e,other,dal,1
balneo,ot,e,other,dol,1
balneo,ot,e,other,chd,1
balneo,ot,e,other,daiin,1
balneo,ot,e,other,dar,1
balneo,ot,e,other,s,1
balneo,ot,o,aspect,dy,1
balneo,ot,o,o_grade,l,12
balneo,ot,o,o_grade,r,4
balneo,ot,o,other,ly,2
balneo,ot,o,other,rk,1
balneo,ot,o,other,laiin,1
balneo,ot,o,other,lor,1
balneo,ot,o,other,ry,1
balneo,ot,o,other,ldy,1
balneo,ot,eo,o_grade,l,3
balneo,ot,eo,other,ldy,1
cosmo/zodiac,ch,bare,other,teody,1
cosmo/zodiac,ch,bare,other,ckhey,1
cosmo/zodiac,ch,bare,other,ary,1
cosmo/zodiac,ch,bare,other,airal,1
cosmo/zodiac,ch,bare,other,aly,3
cosmo/zodiac,ch,bare,other,alolky,1
cosmo/zodiac,ch,bare,other,altar,1
cosmo/zodiac,ch,bare,other,taldy,1
cosmo/zodiac,ch,bare,other,cthy,4
cosmo/zodiac,ch,bare,other,ykaldy,1
cosmo/zodiac,ch,bare,other,kaiin,1
cosmo/zodiac,ch,bare,other,kalarol,1
cosmo/zodiac,ch,bare,other,pdy,1
cosmo/zodiac,ch,bare,other,ap,1
cosmo/zodiac,ch,bare,other,ady,1
cosmo/zodiac,ch,bare,other,ckhy,5
cosmo/zodiac,ch,bare,other,cpheor,1
cosmo/zodiac,ch,bare,other,ctho,1
cosmo/zodiac,ch,bare,other,ky,3
cosmo/zodiac,ch,bare,other,xar,1
cosmo/zodiac,ch,bare,other,cthedy,1
cosmo/zodiac,ch,bare,other,ckhedy,1
cosmo/zodiac,ch,bare,other,ty,1
cosmo/zodiac,ch,bare,other,ckhd,1
cosmo/zodiac,ch,bare,other,padar,1
cosmo/zodiac,ch,bare,other,kchody,1
cosmo/zodiac,ch,bare,other,teokaiin,1
cosmo/zodiac,ch,bare,other,par,2
cosmo/zodiac,ch,bare,other,dar,5
cosmo/zodiac,ch,bare,other,schdy,1
cosmo/zodiac,ch,bare,other,param,1
cosmo/zodiac,ch,bare,other,kchdar,1
cosmo/zodiac,ch,bare,other,ykchs,1
cosmo/zodiac,ch,bare,other,so,1
cosmo/zodiac,ch,bare,other,teey,2
cosmo/zodiac,ch,bare,other,por,1
cosmo/zodiac,ch,bare,other,kchykoly,1
cosmo/zodiac,ch,bare,other,yky,2
cosmo/zodiac,ch,bare,other,ykchy,1
cosmo/zodiac,ch,bare,other,io,1
cosmo/zodiac,ch,bare,other,dchol,1
cosmo/zodiac,ch,bare,other,ydy,1
cosmo/zodiac,ch,bare,other,shy,1
cosmo/zodiac,ch,bare,other,dail,1
cosmo/zodiac,ch,bare,other,yd,1
cosmo/zodiac,ch,bare,other,key,2
cosmo/zodiac,ch,bare,other,dychetal,1
cosmo/zodiac,ch,bare,other,korchy,1
cosmo/zodiac,ch,bare,other,keody,1
cosmo/zodiac,ch,bare,other,kal,2
cosmo/zodiac,ch,bare,other,taly,1
cosmo/zodiac,ch,bare,other,tairy,1
cosmo/zodiac,ch,bare,other,ytos,1
cosmo/zodiac,ch,bare,other,ykar,1
cosmo/zodiac,ch,bare,other,sdy,1
cosmo/zodiac,ch,bare,other,da,1
cosmo/zodiac,ch,bare,other,ly,1
cosmo/zodiac,ch,bare,other,g,1
cosmo/zodiac,ch,bare,other,tam,1
cosmo/zodiac,ch,bare,other,alaly,1
cosmo/zodiac,ch,bare,other,ykey,1
cosmo/zodiac,ch,bare,other,s,5
cosmo/zodiac,ch,bare,other,pchy,1
cosmo/zodiac,ch,bare,other,faly,1
cosmo/zodiac,ch,bare,other,tos,1
cosmo/zodiac,ch,bare,other,keeal,1
cosmo/zodiac,ch,bare,other,lol,1
cosmo/zodiac,ch,bare,other,alaiin,1
cosmo/zodiac,ch,bare,other,daiirdainy,1
cosmo/zodiac,ch,bare,other,dal,1
cosmo/zodiac,ch,bare,other,as,2
cosmo/zodiac,ch,bare,other,teos,1
cosmo/zodiac,ch,bare,other,lyiintee,1
cosmo/zodiac,ch,bare,other,keeol,1
cosmo/zodiac,ch,bare,other,alal,1
cosmo/zodiac,ch,bare,other,saiin,1
cosmo/zodiac,ch,bare,other,paly,1
cosmo/zodiac,ch,bare,other,faikchy,1
cosmo/zodiac,ch,bare,aspect,dy,24
cosmo/zodiac,ch,bare,clitic,ar,11
cosmo/zodiac,ch,bare,clitic,am,4
cosmo/zodiac,ch,bare,clitic,al,12
cosmo/zodiac,ch,bare,e_grade,y,40
cosmo/zodiac,ch,bare,e_grade,,2
cosmo/zodiac,ch,bare,paradigm,air,1
cosmo/zodiac,ch,bare,paradigm,aiin,2
cosmo/zodiac,ch,bare,o_grade,l,1
cosmo/zodiac,ch,bare,o_grade,r,1
cosmo/zodiac,ch,e,other,ty,6
cosmo/zodiac,ch,e,other,ekeody,1
cosmo/zodiac,ch,e,other,eodam,1
cosmo/zodiac,ch,e,other,teyoteeod,1
cosmo/zodiac,ch,e,other,daiin,5
cosmo/zodiac,ch,e,other,pchey,2
cosmo/zodiac,ch,e,other,kaiin,3
cosmo/zodiac,ch,e,other,ky,15
cosmo/zodiac,ch,e,other,ekey,3
cosmo/zodiac,ch,e,other,dal,4
cosmo/zodiac,ch,e,other,eky,6
cosmo/zodiac,ch,e,other,fchy,1
cosmo/zodiac,ch,e,other,eo,2
cosmo/zodiac,ch,e,other,keey,3
cosmo/zodiac,ch,e,other,keody,1
cosmo/zodiac,ch,e,other,ta,1
cosmo/zodiac,ch,e,other,daiir,1
cosmo/zodiac,ch,e,other,es,5
cosmo/zodiac,ch,e,other,kchy,4
cosmo/zodiac,ch,e,other,key,3
cosmo/zodiac,ch,e,other,g,1
cosmo/zodiac,ch,e,other,kal,3
cosmo/zodiac,ch,e,other,par,1
cosmo/zodiac,ch,e,other,keos,1
cosmo/zodiac,ch,e,other,keedy,1
cosmo/zodiac,ch,e,other,tejy,1
cosmo/zodiac,ch,e,other,dar,2
cosmo/zodiac,ch,e,other,tay,1
cosmo/zodiac,ch,e,other,kody,2
cosmo/zodiac,ch,e,other,eor,2
cosmo/zodiac,ch,e,other,kais,1
cosmo/zodiac,ch,e,other,sykchy,1
cosmo/zodiac,ch,e,other,eos,3
cosmo/zodiac,ch,e,other,daly,3
cosmo/zodiac,ch,e,other,edals,1
cosmo/zodiac,ch,e,other,eteey,1
cosmo/zodiac,ch,e,other,sy,1
cosmo/zodiac,ch,e,other,pchy,2
cosmo/zodiac,ch,e,other,tshedy,1
cosmo/zodiac,ch,e,other,eetchol,1
cosmo/zodiac,ch,e,other,das,1
cosmo/zodiac,ch,e,other,k,3
cosmo/zodiac,ch,e,other,tedy,1
cosmo/zodiac,ch,e,other,dady,1
cosmo/zodiac,ch,e,other,tey,2
cosmo/zodiac,ch,e,other,s,7
cosmo/zodiac,ch,e,other,sokcho,1
cosmo/zodiac,ch,e,other,ekchey,1
cosmo/zodiac,ch,e,other,keys,1
cosmo/zodiac,ch,e,other,tar,1
cosmo/zodiac,ch,e,other,yky,1
cosmo/zodiac,ch,e,other,tody,1
cosmo/zodiac,ch,e,other,ys,1
cosmo/zodiac,ch,e,other,d,1
cosmo/zodiac,ch,e,other,t,1
cosmo/zodiac,ch,e,other,eog,1
cosmo/zodiac,ch,e,other,keoar,1
cosmo/zodiac,ch,e,other,tchar,1
cosmo/zodiac,ch,e,other,se,1
cosmo/zodiac,ch,e,other,eoekey,1
cosmo/zodiac,ch,e,other,talchs,1
cosmo/zodiac,ch,e,other,keal,1
cosmo/zodiac,ch,e,other,eokeeo,1
cosmo/zodiac,ch,e,other,ary,1
cosmo/zodiac,ch,e,other,ekaiin,1
cosmo/zodiac,ch,e,other,keol,1
cosmo/zodiac,ch,e,other,koy,1
cosmo/zodiac,ch,e,other,kackhy,1
cosmo/zodiac,ch,e,other,kar,2
cosmo/zodiac,ch,e,other,aldy,1
cosmo/zodiac,ch,e,other,eg,1
cosmo/zodiac,ch,e,other,py,1
cosmo/zodiac,ch,e,other,alpy,1
cosmo/zodiac,ch,e,other,tolain,1
cosmo/zodiac,ch,e,other,sal,1
cosmo/zodiac,ch,e,other,teey,2
cosmo/zodiac,ch,e,other,teeeos,1
cosmo/zodiac,ch,e,other,tchody,1
cosmo/zodiac,ch,e,other,esy,1
cosmo/zodiac,ch,e,other,fy,1
cosmo/zodiac,ch,e,other,dain,1
cosmo/zodiac,ch,e,other,pcheesaly,1
cosmo/zodiac,ch,e,other,ytey,1
cosmo/zodiac,ch,e,e_grade,y,31
cosmo/zodiac,ch,e,e_grade,ey,16
cosmo/zodiac,ch,e,e_grade,,2
cosmo/zodiac,ch,e,aspect,eody,2
cosmo/zodiac,ch,e,aspect,dy,24
cosmo/zodiac,ch,e,aspect,edy,4
cosmo/zodiac,ch,e,aspect,eey,1
cosmo/zodiac,ch,e,clitic,am,1
cosmo/zodiac,ch,e,clitic,al,7
cosmo/zodiac,ch,e,clitic,ar,6
cosmo/zodiac,ch,e,o_grade,r,1
cosmo/zodiac,ch,o,other,ckhy,6
cosmo/zodiac,ch,o,other,s,8
cosmo/zodiac,ch,o,other,lfy,1
cosmo/zodiac,ch,o,other,fchol,1
cosmo/zodiac,ch,o,other,ty,5
cosmo/zodiac,ch,o,other,ltam,1
cosmo/zodiac,ch,o,other,lkeey,1
cosmo/zodiac,ch,o,other,ldal,1
cosmo/zodiac,ch,o,other,ldy,2
cosmo/zodiac,ch,o,other,laly,1
cosmo/zodiac,ch,o,other,ky,9
cosmo/zodiac,ch,o,other,lraly,1
cosmo/zodiac,ch,o,other,laiin,2
cosmo/zodiac,ch,o,other,lkor,1
cosmo/zodiac,ch,o,other,ly,7
cosmo/zodiac,ch,o,other,tam,2
cosmo/zodiac,ch,o,other,tar,3
cosmo/zodiac,ch,o,other,key,4
cosmo/zodiac,ch,o,other,lols,1
cosmo/zodiac,ch,o,other,kal,5
cosmo/zodiac,ch,o,other,faly,1
cosmo/zodiac,ch,o,other,ckhey,2
cosmo/zodiac,ch,o,other,daiin,2
cosmo/zodiac,ch,o,other,dol,1
cosmo/zodiac,ch,o,other,keey,3
cosmo/zodiac,ch,o,other,keody,2
cosmo/zodiac,ch,o,other,lpchd,1
cosmo/zodiac,ch,o,other,ekeey,1
cosmo/zodiac,ch,o,other,d,2
