x,y,section,trajectory
5.0303254,3.1479297,balneo,C1 -> C0 -> C0 -> C0
8.857553,5.099392,balneo,C1 -> C0 -> C1 -> C1 -> C0 -> C3 -> C1 -> C2
8.725883,4.959723,balneo,C1 -> C1 -> C1 -> C2 -> C1 -> C1 -> C1
8.772152,4.929946,balneo,C1 -> C3 -> C1 -> C0 -> C1 -> C1 -> C1
8.864279,5.0701437,balneo,C1 -> C1 -> C2 -> C1 -> C1
8.862448,5.097895,balneo,C1 -> C1 -> C2 -> C2 -> C3 -> C3
8.992229,5.178028,balneo,C1 -> C1 -> C1 -> C1 -> C3 -> C1 -> C2 -> C4
9.082304,5.215883,balneo,C0 -> C0 -> C1 -> C1 -> C2
9.164209,5.656131,balneo,C1 -> C1 -> C0 -> C0 -> C1
8.84228,5.0395184,balneo,C2 -> C1 -> C0 -> C1 -> C1 -> C0
8.949044,5.075257,balneo,C2 -> C0 -> C1 -> C1
30.258718,-0.3415286,balneo,C1 -> C1 -> C1 -> C1
8.993362,5.206639,balneo,C1 -> C3 -> C0 -> C1 -> C1
8.874242,5.0261354,balneo,C2 -> C1 -> C1 -> C1 -> C1
8.952008,5.1557364,balneo,C0 -> C0 -> C1 -> C1 -> C3
-2.539867,3.312883,balneo,C0 -> C1 -> C1
8.881907,5.0404043,balneo,C2 -> C1 -> C4 -> C1
8.988073,5.1343412,balneo,C1 -> C2 -> C1 -> C1 -> C1 -> C1 -> C3
9.163862,5.3758874,balneo,C1 -> C1 -> C1 -> C2 -> C1 -> C1
-14.026774,19.308084,balneo,C1 -> C1 -> C0
1.5288233,-14.732557,balneo,C0 -> C1 -> C0
9.097495,5.043416,balneo,C1 -> C1 -> C1 -> C1 -> C1 -> C0
8.889965,5.1155496,balneo,C1 -> C1 -> C1 -> C1 -> C3 -> C2 -> C1 -> C1 -> C2
9.163631,5.308745,balneo,C1 -> C1 -> C2 -> C2 -> C0 -> C1 -> C0 -> C1
9.032197,5.1926956,balneo,C1 -> C3 -> C1 -> C1 -> C1 -> C1 -> C1
9.106922,5.30349,balneo,C1 -> C2 -> C3 -> C4
-21.171762,-9.763905,balneo,C1 -> C1 -> C1 -> C1 -> C1
9.158428,5.245465,balneo,C1 -> C2 -> C1 -> C1 -> C1
8.925756,5.1579995,balneo,C1 -> C1 -> C1 -> C1 -> C1 -> C1 -> C2 -> C4 -> C1
9.350269,5.40852,balneo,C1 -> C0 -> C1 -> C1 -> C1
-10.551013,-14.943927,balneo,C1 -> C1 -> C1
8.998441,5.105068,balneo,C0 -> C1 -> C1 -> C1 -> C1 -> C2 -> C2
30.264696,-0.34750226,balneo,C1 -> C1 -> C1 -> C1
9.025902,5.1918964,balneo,C1 -> C1 -> C1 -> C1 -> C3 -> C3
9.07654,5.249407,balneo,C1 -> C0 -> C3 -> C2 -> C4 -> C2 -> C1 -> C1 -> C1 -> C1
9.129933,5.2759304,balneo,C2 -> C1 -> C1 -> C1 -> C1 -> C1 -> C1 -> C4 -> C2
9.17084,5.3090005,balneo,C0 -> C1 -> C0 -> C1 -> C3 -> C1
9.40243,5.3131485,balneo,C1 -> C1 -> C2 -> C1 -> C1 -> C2 -> C4 -> C1 -> C4 -> C1
9.002755,5.1867647,balneo,C1 -> C2 -> C2 -> C1 -> C1 -> C0 -> C1 -> C1 -> C1
9.511887,5.524405,balneo,C0 -> C2 -> C1 -> C1
9.24542,5.330617,balneo,C2 -> C2 -> C1 -> C0
9.134819,5.2836037,balneo,C1 -> C1 -> C3 -> C2 -> C1
9.284377,5.428529,balneo,C2 -> C1 -> C2 -> C3 -> C1 -> C1
6.970736,-11.916548,balneo,C1 -> C1 -> C1 -> C1 -> C1 -> C1
9.238717,5.3713865,balneo,C2 -> C1 -> C1 -> C2
9.201656,5.3102255,balneo,C0 -> C2 -> C1 -> C0 -> C3
9.17721,5.8989224,balneo,C1 -> C1 -> C3 -> C1 -> C2
9.3408375,5.405444,balneo,C1 -> C3 -> C0 -> C1
9.457915,5.50604,balneo,C1 -> C1 -> C1 -> C1 -> C1 -> C1 -> C3 -> C4
9.398276,5.338585,balneo,C1 -> C0 -> C1 -> C1 -> C1
-18.403898,-5.03314,balneo,C0 -> C1
-21.194979,-9.787106,balneo,C1 -> C1 -> C1 -> C1 -> C1
-10.570036,-14.957881,balneo,C1 -> C1 -> C1
9.0842085,5.284988,balneo,C1 -> C1 -> C2 -> C3
9.319474,5.4887075,balneo,C2 -> C2 -> C1 -> C1 -> C1 -> C1
-10.605119,-14.943358,balneo,C1 -> C1 -> C1
5.6491446,4.077191,balneo,C1 -> C2 -> C2
-2.5385575,3.2998636,balneo,C0 -> C1 -> C1
30.282064,-0.36487007,balneo,C1 -> C1 -> C1 -> C1
-16.883781,-18.007425,balneo,C2 -> C2
-21.19016,-9.782275,balneo,C1 -> C1 -> C1 -> C1 -> C1
8.943888,5.800146,balneo,C4 -> C2
-21.138052,-9.730184,balneo,C1 -> C1 -> C1 -> C1 -> C1
9.438629,5.6380706,balneo,C1 -> C1 -> C1 -> C2 -> C2 -> C1 -> C1
6.9710393,-11.917451,balneo,C1 -> C1 -> C1 -> C1 -> C1 -> C1
9.1727,5.404407,balneo,C1 -> C1 -> C3 -> C2 -> C1 -> C3
6.9708095,-11.915684,balneo,C1 -> C1 -> C1 -> C1 -> C1 -> C1
9.296772,5.478994,balneo,C1 -> C0 -> C1 -> C1 -> C1 -> C1 -> C2
9.393281,5.717128,balneo,C1 -> C1 -> C0 -> C1 -> C1 -> C1 -> C1
9.418589,5.324965,balneo,C1 -> C1 -> C1 -> C2 -> C1 -> C2 -> C1 -> C1
-13.439536,9.448799,balneo,C1 -> C2
30.269234,-0.35207233,balneo,C1 -> C1 -> C1 -> C1
-8.879439,-10.620722,balneo,C1 -> C1 -> C2
9.465165,5.439991,balneo,C2 -> C1 -> C1 -> C2 -> C1 -> C1 -> C1
5.5007043,3.6750815,balneo,C1 -> C0 -> C1
9.3180275,5.490694,balneo,C4 -> C1
9.768343,5.77349,balneo,C1 -> C2 -> C2 -> C1 -> C1
-10.523921,-14.895697,balneo,C1 -> C1 -> C1
-10.582504,-14.939746,balneo,C1 -> C1 -> C1
-10.574713,-14.92259,balneo,C1 -> C1 -> C1
9.323473,5.560929,balneo,C1 -> C1 -> C1 -> C3
9.301056,5.5978293,balneo,C1 -> C1 -> C1 -> C0
9.350266,5.7803674,balneo,C2 -> C2 -> C2 -> C2 -> C2
-10.548816,-14.950894,balneo,C1 -> C1 -> C1
9.394774,5.556684,balneo,C1 -> C1 -> C1 -> C4 -> C1 -> C3
9.212156,5.6951404,balneo,C1 -> C1 -> C2 -> C4 -> C1
9.283771,5.7619624,balneo,C0 -> C2 -> C1 -> C1 -> C1 -> C1
6.970827,-11.91567,balneo,C1 -> C1 -> C1 -> C1 -> C1 -> C1
9.39751,5.5819597,balneo,C2 -> C1 -> C1 -> C1 -> C2 -> C1
9.422095,5.633177,balneo,C4 -> C1 -> C1 -> C1 -> C3
11.803603,23.51397,balneo,C1 -> C1
9.383068,5.5025387,balneo,C3 -> C1 -> C1 -> C3 -> C1
8.989244,6.186253,balneo,C3 -> C0 -> C1
-21.170542,-9.762669,balneo,C1 -> C1 -> C1 -> C1 -> C1
11.832322,23.484661,balneo,C1 -> C1
8.957893,5.637406,balneo,C1 -> C1 -> C2 -> C1
6.9708624,-11.91565,balneo,C1 -> C1 -> C1 -> C1 -> C1 -> C1
-8.8655615,-10.606872,balneo,C1 -> C1 -> C2
9.463641,5.6923943,rosettes,C1 -> C1 -> C2 -> C1 -> C3 -> C1 -> C1
23.85309,-11.049406,rosettes,C0 -> C0 -> C0
9.354498,5.9076385,rosettes,C1 -> C2 -> C0 -> C1
9.575226,5.8141403,rosettes,C1 -> C1 -> C4
6.8756447,4.46429,rosettes,C2 -> C2 -> C0
9.620245,6.2429476,rosettes,C1 -> C3 -> C1 -> C2
9.500449,5.6070185,rosettes,C1 -> C4 -> C2 -> C2 -> C0 -> C0
9.483731,5.7742004,rosettes,C0 -> C1 -> C2 -> C4
5.526764,3.679016,rosettes,C1 -> C0 -> C1
9.357675,5.5383224,rosettes,C4 -> C1 -> C3 -> C1 -> C1
9.01289,6.3542776,rosettes,C0 -> C2 -> C1
9.608198,5.845761,rosettes,C4 -> C1 -> C1 -> C1 -> C1 -> C2 -> C2
9.417079,5.966011,rosettes,C1 -> C1 -> C3 -> C1 -> C2
9.254321,5.6873918,rosettes,C0 -> C2 -> C0 -> C1 -> C1 -> C0 -> C1
11.833618,23.48507,rosettes,C1 -> C1
9.447382,5.6330776,rosettes,C0 -> C0 -> C3 -> C0 -> C1
9.127889,5.605791,rosettes,C1 -> C1 -> C1 -> C2 -> C1 -> C1
9.459153,5.928876,rosettes,C3 -> C2 -> C1
-13.440905,9.417473,rosettes,C1 -> C2
9.039063,5.975866,rosettes,C1 -> C2 -> C1 -> C1
9.566451,5.826239,rosettes,C3 -> C2 -> C0 -> C1 -> C3
9.224375,5.7012486,rosettes,C4 -> C2 -> C0 -> C2 -> C2 -> C0 -> C2
9.446956,5.8676915,rosettes,C1 -> C0 -> C1 -> C2 -> C1 -> C0 -> C3
9.426066,5.8259873,rosettes,C3 -> C2 -> C1 -> C2 -> C2 -> C2 -> C2 -> C2
5.1205506,4.0938196,rosettes,C1 -> C2 -> C0
9.522977,5.9096136,rosettes,C0 -> C1 -> C2 -> C0 -> C3
9.655255,6.325627,rosettes,C1 -> C2 -> C1 -> C2
9.495269,5.8047767,rosettes,C1 -> C0 -> C0 -> C0 -> C1 -> C1 -> C2
9.087068,6.2383676,rosettes,C3 -> C0 -> C1
9.412359,5.7104216,rosettes,C1 -> C3 -> C1 -> C2 -> C2
-14.031254,19.312414,rosettes,C1 -> C1 -> C0
9.195914,5.974205,rosettes,C1 -> C1 -> C0 -> C1
4.8719707,4.389088,rosettes,C1 -> C1 -> C1 -> C1 -> C2
9.426657,5.9364243,rosettes,C2 -> C2 -> C2 -> C0 -> C1
9.497473,6.0358057,rosettes,C1 -> C1 -> C1 -> C0 -> C0
9.5129595,5.9996877,rosettes,C1 -> C2 -> C2 -> C2 -> C2 -> C3 -> C2 -> C2 -> C2 -> C1 -> C1 -> C1 -> C1 -> C1 -> C3 -> C2
9.669494,6.1415896,rosettes,C1 -> C1 -> C2 -> C0
9.528302,6.1610017,rosettes,C2 -> C1 -> C4
-20.147026,1.6799974,rosettes,C1 -> C0
9.493103,5.817397,rosettes,C3 -> C4
9.5297985,6.3439026,rosettes,C3 -> C1 -> C2
-26.437798,-0.9089782,rosettes,C1 -> C2 -> C1
11.850043,23.467518,rosettes,C1 -> C1
-18.375044,-4.9395375,rosettes,C0 -> C1
11.811945,23.505455,rosettes,C1 -> C1
1.3109939,28.029003,rosettes,C0 -> C0
9.585197,6.064046,rosettes,C3 -> C3 -> C2 -> C3 -> C3
1.5458652,-14.715451,rosettes,C0 -> C1 -> C0
1.2327762,27.819538,rosettes,C0 -> C0
-20.11083,1.643665,rosettes,C1 -> C0
2.8308609,5.698847,rosettes,C1 -> C0 -> C3
9.03112,6.3772807,rosettes,C1 -> C1 -> C1 -> C2 -> C2
-10.598325,-14.902012,rosettes,C1 -> C1 -> C1
9.518007,5.9293776,rosettes,C1 -> C1 -> C3 -> C1 -> C1 -> C1 -> C1
9.479924,5.9581213,rosettes,C0 -> C3 -> C2 -> C3 -> C1 -> C0 -> C1 -> C3
9.444233,6.0254016,rosettes,C3 -> C3 -> C4 -> C2 -> C4 -> C2
9.305443,6.2002926,rosettes,C0 -> C1 -> C3 -> C1 -> C1 -> C0
9.577441,6.0987487,rosettes,C0 -> C0 -> C2 -> C1 -> C0
1.5459498,-14.7154,rosettes,C0 -> C1 -> C0
6.9968295,6.3552465,rosettes,C0 -> C4
5.1027365,4.125118,rosettes,C1 -> C2 -> C0
9.725192,6.252798,rosettes,C4 -> C2 -> C1 -> C0 -> C2 -> C0 -> C2
-14.108495,2.452553,rosettes,C2 -> C0
-2.2943096,-21.400871,rosettes,C0 -> C2
9.350631,6.0109935,rosettes,C1 -> C1 -> C2 -> C1 -> C0 -> C0
-10.559918,-14.935738,rosettes,C1 -> C1 -> C1
9.311147,6.0322566,rosettes,C1 -> C1 -> C1 -> C1 -> C2 -> C2 -> C2
9.58146,6.0860076,rosettes,C4 -> C1 -> C2 -> C1 -> C0
9.356042,6.2141557,rosettes,C0 -> C1 -> C1 -> C1 -> C2 -> C2
9.287998,6.0356946,rosettes,C1 -> C4 -> C1 -> C3 -> C3
4.691862,5.075284,rosettes,C3 -> C3
9.7065325,6.0906863,rosettes,C4 -> C1 -> C1
9.330143,6.2443986,rosettes,C2 -> C4
9.418005,6.091677,rosettes,C1 -> C0 -> C4 -> C1 -> C1
-14.014683,19.296213,rosettes,C1 -> C1 -> C0
9.656137,6.174641,rosettes,C2 -> C1 -> C2 -> C2
-10.59705,-14.9085655,rosettes,C1 -> C1 -> C1
9.446159,6.142902,rosettes,C4 -> C2 -> C1
11.808386,23.50898,rosettes,C1 -> C1
5.6286497,4.093685,rosettes,C1 -> C2 -> C2
-16.876238,-18.01495,rosettes,C2 -> C2
-2.2383845,-14.070546,rosettes,C3 -> C2
9.304376,6.4449973,rosettes,C0 -> C1 -> C0 -> C1
9.41326,6.08456,rosettes,C0 -> C3 -> C1 -> C2 -> C3 -> C2 -> C2 -> C1 -> C1 -> C1 -> C3 -> C1 -> C3 -> C0 -> C2 -> C1
9.388941,6.130532,rosettes,C3 -> C1 -> C3 -> C3 -> C0 -> C1 -> C0 -> C3 -> C1 -> C2 -> C1 -> C1 -> C1 -> C2 -> C3 -> C1 -> C2 -> C1 -> C2 -> C1
9.439105,6.2944484,rosettes,C4 -> C1 -> C2 -> C3 -> C3 -> C1 -> C0 -> C1 -> C1 -> C1 -> C1 -> C0 -> C2 -> C2 -> C2 -> C0
9.546219,6.313583,rosettes,C3 -> C1 -> C1 -> C3 -> C1 -> C0 -> C0 -> C0 -> C3 -> C1 -> C2 -> C0 -> C2
30.308796,-0.39158207,rosettes,C1 -> C1 -> C1 -> C1
1.5336885,-14.727585,rosettes,C0 -> C1 -> C0
9.429171,6.393856,rosettes,C2 -> C0 -> C2 -> C0
23.769806,-11.001338,rosettes,C0 -> C0 -> C0
9.308317,6.2591763,rosettes,C1 -> C0 -> C1 -> C0 -> C2
9.311936,6.3860683,rosettes,C2 -> C4 -> C2
-14.016573,19.297892,rosettes,C1 -> C1 -> C0
3.4864297,6.427495,rosettes,C2 -> C2 -> C2 -> C2
9.636329,6.4114904,rosettes,C1 -> C4 -> C1
5.318811,5.6385875,rosettes,C2 -> C1 -> C2
4.5052447,3.6219525,rosettes,C3 -> C1
9.329097,6.531236,rosettes,C3 -> C2 -> C2
5.3192205,2.510288,rosettes,C1 -> C0 -> C2
9.454891,6.2966585,rosettes,C4 -> C1 -> C0 -> C2 -> C2 -> C2
9.439647,6.393102,rosettes,C1 -> C0 -> C1 -> C0 -> C2 -> C2
-16.876717,-18.014448,rosettes,C2 -> C2
4.983189,4.5685134,rosettes,C2 -> C1 -> C1
10.932579,-11.203124,rosettes,C0 -> C2 -> C2
9.421695,6.442623,rosettes,C0 -> C0 -> C0 -> C1 -> C4
9.466858,6.6054745,rosettes,C2 -> C0 -> C2 -> C2 -> C2
8.817877,13.572048,rosettes,C0 -> C0 -> C1
-14.101514,2.4595318,rosettes,C2 -> C0
9.263125,6.36543,rosettes,C0 -> C1 -> C0 -> C1 -> C4
9.346399,6.3030157,rosettes,C1 -> C2 -> C1 -> C1 -> C0 -> C0 -> C3 -> C2 -> C2
9.361083,6.4503775,rosettes,C3 -> C4 -> C0 -> C1 -> C2 -> C0 -> C0
9.287876,6.29216,rosettes,C1 -> C2 -> C1 -> C0 -> C4
5.679752,4.0484457,rosettes,C1 -> C2 -> C2
9.455986,6.247972,rosettes,C3 -> C3 -> C2
7.319343,4.6649265,rosettes,C2 -> C0 -> C0
8.86425,6.5616813,rosettes,C0 -> C0 -> C0 -> C2 -> C2
9.364333,6.4162197,rosettes,C0 -> C1 -> C1 -> C2 -> C0
11.813611,23.503782,rosettes,C1 -> C1
9.500281,6.5656304,rosettes,C2 -> C1 -> C0 -> C1 -> C3
9.129992,6.7928424,rosettes,C0 -> C1 -> C2 -> C2 -> C2
11.794801,23.542217,rosettes,C1 -> C1
-1.5056136,1.9486781,rosettes,C1 -> C0 -> C1 -> C1
9.017263,6.403898,rosettes,C1 -> C1 -> C1 -> C2 -> C2
6.8463907,4.8806148,rosettes,C2 -> C0 -> C2
9.225437,6.617712,rosettes,C3 -> C1 -> C3 -> C2
9.337754,6.552223,rosettes,C1 -> C0 -> C3 -> C2 -> C2
-13.425667,9.433319,rosettes,C1 -> C2
9.2245455,6.4259057,rosettes,C0 -> C4 -> C2 -> C2 -> C2
9.361544,6.2170258,rosettes,C0 -> C0 -> C1 -> C2 -> C1 -> C0 -> C4
9.15383,6.693739,rosettes,C2 -> C1 -> C2 -> C4 -> C2 -> C1 -> C1 -> C2
8.835018,6.5271935,rosettes,C0 -> C2 -> C1
1.5664483,-14.694889,rosettes,C0 -> C1 -> C0
9.172172,6.5233994,rosettes,C0 -> C4 -> C2 -> C2 -> C2 -> C1 -> C1 -> C0
6.975067,22.392742,rosettes,C2 -> C1
9.225163,6.4206176,rosettes,C0 -> C1 -> C3 -> C2
-1.4958401,1.9580574,rosettes,C1 -> C0 -> C1 -> C1
9.3545265,6.392799,rosettes,C4 -> C0 -> C1 -> C1 -> C1
9.290844,6.643098,rosettes,C1 -> C3 -> C1
9.298884,6.565885,rosettes,C0 -> C1 -> C1 -> C0 -> C0 -> C2
9.054584,6.5559177,rosettes,C1 -> C1 -> C1 -> C1 -> C1 -> C2
9.145868,6.446216,rosettes,C1 -> C1 -> C2 -> C2 -> C2 -> C1 -> C1 -> C0
9.200798,6.5032816,rosettes,C1 -> C2 -> C0 -> C2 -> C1 -> C1
9.226845,6.53522,rosettes,C2 -> C1 -> C0 -> C2 -> C2 -> C2 -> C2 -> C2
-13.844538,14.038251,rosettes,C1 -> C3
9.131777,6.6761236,rosettes,C3 -> C1 -> C2 -> C2
9.147524,6.7047334,rosettes,C1 -> C2 -> C2 -> C1 -> C4 -> C2 -> C1 -> C1
8.828427,6.946629,rosettes,C3 -> C1 -> C1
-20.150084,1.6829888,rosettes,C1 -> C0
9.113549,6.586247,rosettes,C2 -> C0 -> C1 -> C1 -> C1 -> C2
5.513156,3.6920085,rosettes,C1 -> C0 -> C1
9.107588,6.481741,rosettes,C2 -> C2 -> C2 -> C1
4.5181823,4.8155227,rosettes,C2 -> C3
9.119728,6.9225807,rosettes,C0 -> C1 -> C1 -> C0 -> C1
9.118958,6.569101,rosettes,C0 -> C1 -> C0 -> C1 -> C3 -> C2
9.157838,6.5531893,rosettes,C2 -> C1 -> C2 -> C1 -> C0 -> C0
9.138394,6.526347,rosettes,C1 -> C2 -> C0 -> C1
9.086204,6.6276298,rosettes,C2 -> C1 -> C2 -> C2 -> C2 -> C0 -> C1
9.2035675,6.7340884,rosettes,C1 -> C0 -> C0 -> C0 -> C0 -> C2 -> C2
5.6822395,4.971337,rosettes,C0 -> C1 -> C0 -> C0
9.05924,6.756397,rosettes,C2 -> C2 -> C1 -> C2 -> C2
9.150019,6.4796524,rosettes,C0 -> C2 -> C1 -> C1 -> C2
9.147807,6.763534,rosettes,C0 -> C1 -> C1 -> C1 -> C1
-10.513455,-14.992334,rosettes,C1 -> C1 -> C1
6.8067007,4.8718653,rosettes,C2 -> C0 -> C2
8.789783,6.658033,rosettes,C0 -> C1 -> C0 -> C0 -> C2 -> C1
-5.2409725,25.582756,pharm-herbal,C0 -> C3
23.945778,-11.140732,pharm-herbal,C0 -> C0 -> C0
-20.138742,1.6716306,pharm-herbal,C1 -> C0
-22.516964,7.0777574,pharm-herbal,C3 -> C0
1.3235152,28.016304,pharm-herbal,C0 -> C0
8.560271,7.447309,pharm-herbal,C0 -> C0 -> C0 -> C3
23.840992,-11.030299,pharm-herbal,C0 -> C0 -> C0
-5.2220583,25.60182,pharm-herbal,C0 -> C3
4.6825852,5.146694,pharm-herbal,C3 -> C3
-2.543673,3.3111143,pharm-herbal,C0 -> C1 -> C1
-2.24872,-21.446795,pharm-herbal,C0 -> C2
1.2810979,28.05856,pharm-herbal,C0 -> C0
5.520948,3.6496472,pharm-herbal,C1 -> C0 -> C1
4.8114557,6.9398375,pharm-herbal,C0 -> C0 -> C3
23.873096,-11.071422,pharm-herbal,C0 -> C0 -> C0
6.069418,7.203453,pharm-herbal,C0 -> C3 -> C0
1.292802,27.853899,pharm-herbal,C0 -> C0
8.789693,6.8749123,pharm-herbal,C0 -> C3 -> C1
23.806095,-11.113164,pharm-herbal,C0 -> C0 -> C0
-18.432669,-5.0042067,pharm-herbal,C0 -> C1
-2.2089794,-14.099936,pharm-herbal,C3 -> C2
-18.40559,-4.978488,pharm-herbal,C0 -> C1
-12.614748,-5.119004,pharm-herbal,C1 -> C0 -> C0
1.2732507,27.906414,pharm-herbal,C0 -> C0
4.4527817,4.3482804,pharm-herbal,C0 -> C0 -> C0 -> C0 -> C0 -> C0
6.0856442,7.226538,pharm-herbal,C0 -> C3 -> C0
9.04765,6.879266,pharm-herbal,C4 -> C0 -> C0 -> C0
8.879177,6.48803,pharm-herbal,C0 -> C1 -> C0 -> C0 -> C3 -> C0
6.0225463,2.0033476,pharm-herbal,C0 -> C0 -> C1 -> C0
5.2532654,5.16272,pharm-herbal,C2 -> C0 -> C0 -> C0
8.89787,6.554903,pharm-herbal,C0 -> C0 -> C0 -> C0 -> C0 -> C4
9.035917,6.679791,pharm-herbal,C0 -> C0 -> C4 -> C1
8.892696,6.7375693,pharm-herbal,C4 -> C0 -> C0 -> C0 -> C0 -> C0 -> C0
8.928905,6.731736,pharm-herbal,C0 -> C0 -> C0 -> C0 -> C3
7.3081555,4.64659,pharm-herbal,C2 -> C0 -> C0
4.5090437,-19.659157,pharm-herbal,C0 -> C0 -> C2
8.884072,6.480315,pharm-herbal,C0 -> C2 -> C1 -> C0 -> C2
8.970939,6.654845,pharm-herbal,C2 -> C3 -> C3 -> C0 -> C0
-5.2506337,25.573055,pharm-herbal,C0 -> C3
1.2581922,27.847195,pharm-herbal,C0 -> C0
9.070748,6.639408,pharm-herbal,C0 -> C0 -> C0 -> C1 -> C3 -> C0 -> C0
8.972479,6.6842885,pharm-herbal,C1 -> C0 -> C0 -> C3 -> C0 -> C1 -> C1
8.758441,7.0642858,pharm-herbal,C0 -> C0 -> C3 -> C0 -> C0 -> C0
9.0131645,6.6533556,pharm-herbal,C0 -> C1 -> C0 -> C0 -> C3
8.501862,7.1494603,pharm-herbal,C0 -> C3 -> C0 -> C0
5.314387,2.5113382,pharm-herbal,C1 -> C0 -> C2
8.8438635,6.767605,pharm-herbal,C1 -> C3 -> C0
8.899886,6.5221033,pharm-herbal,C1 -> C0 -> C3 -> C0
1.5599849,-14.70138,pharm-herbal,C0 -> C1 -> C0
8.477667,7.1751432,pharm-herbal,C0 -> C3 -> C0 -> C0
23.781078,-10.986503,pharm-herbal,C0 -> C0 -> C0
1.2250642,27.891861,pharm-herbal,C0 -> C0
8.850716,6.8620925,pharm-herbal,C0 -> C0 -> C0 -> C0 -> C2 -> C1 -> C0
8.74991,6.8828387,pharm-herbal,C3 -> C0 -> C2 -> C0
4.793795,6.986286,pharm-herbal,C0 -> C0 -> C3
6.042549,2.0274522,pharm-herbal,C0 -> C0 -> C1 -> C0
-5.240592,25.583214,pharm-herbal,C0 -> C3
23.902716,-11.103474,pharm-herbal,C0 -> C0 -> C0
8.900241,6.805971,pharm-herbal,C1 -> C1 -> C0 -> C0
8.758487,6.861684,pharm-herbal,C3 -> C1 -> C1
8.623162,6.8439827,pharm-herbal,C0 -> C0 -> C1 -> C1
23.762728,-11.134551,pharm-herbal,C0 -> C0 -> C0
4.5266924,-19.689304,pharm-herbal,C0 -> C0 -> C2
8.651742,6.608396,pharm-herbal,C0 -> C0 -> C0 -> C3 -> C4
8.886204,6.7181163,pharm-herbal,C3 -> C0 -> C0 -> C0
8.682405,6.731061,pharm-herbal,C2 -> C0 -> C3 -> C1 -> C0 -> C1
8.178396,7.34726,pharm-herbal,C0 -> C0 -> C1 -> C0 -> C0
8.818343,6.721349,pharm-herbal,C0 -> C0 -> C0 -> C0 -> C1
7.287678,7.0510187,pharm-herbal,C1 -> C1 -> C3
1.4404136,27.848017,pharm-herbal,C0 -> C0
8.79291,6.780908,pharm-herbal,C3 -> C0 -> C0 -> C0 -> C0 -> C0 -> C2 -> C0
8.662106,6.648309,pharm-herbal,C0 -> C1 -> C3 -> C0 -> C3 -> C0 -> C0 -> C0 -> C0
8.714053,6.70482,pharm-herbal,C0 -> C4 -> C2 -> C0 -> C1 -> C1 -> C0 -> C1 -> C1
-2.2315633,-14.077387,pharm-herbal,C3 -> C2
8.707706,6.723682,pharm-herbal,C0 -> C0 -> C1 -> C0 -> C0 -> C1 -> C4 -> C0
8.723681,6.6492033,pharm-herbal,C0 -> C1 -> C0 -> C1 -> C4 -> C0 -> C3 -> C3
8.725684,6.691907,pharm-herbal,C0 -> C1 -> C0 -> C4 -> C0 -> C1 -> C0 -> C4 -> C1 -> C3
8.644969,6.93879,pharm-herbal,C0 -> C1 -> C0 -> C0 -> C0 -> C3
8.750813,6.937346,pharm-herbal,C0 -> C4 -> C1 -> C1
8.436927,6.7646556,pharm-herbal,C0 -> C0 -> C0 -> C3 -> C0 -> C4 -> C0 -> C2 -> C4
-16.889162,-18.002079,pharm-herbal,C2 -> C2
8.641681,6.6964817,pharm-herbal,C0 -> C0 -> C0 -> C1 -> C2 -> C3 -> C1 -> C2
8.671469,6.8253603,pharm-herbal,C0 -> C0 -> C0 -> C3 -> C0 -> C1 -> C0 -> C0 -> C0 -> C0 -> C3
8.536465,6.76459,pharm-herbal,C1 -> C0 -> C0 -> C2 -> C0 -> C0
8.62303,6.851047,pharm-herbal,C0 -> C3 -> C0 -> C3 -> C2 -> C2
8.623814,6.807766,pharm-herbal,C0 -> C1 -> C3
5.0385594,3.1548395,pharm-herbal,C1 -> C0 -> C0 -> C0
5.938636,3.0718262,pharm-herbal,C0 -> C0 -> C0 -> C0 -> C2
-5.251182,25.570963,pharm-herbal,C0 -> C3
8.54995,6.8833923,pharm-herbal,C1 -> C2 -> C2 -> C0 -> C2
23.76805,-11.070663,pharm-herbal,C0 -> C0 -> C0
9.080088,-22.411373,pharm-herbal,C0 -> C0 -> C0 -> C0 -> C0
23.918444,-11.124669,pharm-herbal,C0 -> C0 -> C0
8.457475,6.7655044,pharm-herbal,C4 -> C0 -> C2 -> C0
8.457302,7.097419,pharm-herbal,C1 -> C0 -> C0 -> C2
8.545608,6.977379,pharm-herbal,C1 -> C4 -> C1 -> C0 -> C3
5.941572,3.0630884,pharm-herbal,C0 -> C0 -> C0 -> C0 -> C2
8.485669,7.138783,pharm-herbal,C0 -> C3 -> C0 -> C0
8.448951,6.692988,pharm-herbal,C0 -> C0 -> C3 -> C3 -> C2
-14.122324,2.4387798,pharm-herbal,C2 -> C0
-12.62471,-5.128819,pharm-herbal,C1 -> C0 -> C0
8.316355,6.7549787,pharm-herbal,C2 -> C3 -> C2
8.362064,7.0071883,pharm-herbal,C1 -> C4 -> C0
8.511571,6.8416767,pharm-herbal,C0 -> C0 -> C4 -> C0 -> C2 -> C2
8.242487,7.357882,pharm-herbal,C1 -> C1 -> C0 -> C0 -> C1
8.521097,6.818529,pharm-herbal,C4 -> C2 -> C0 -> C0 -> C0 -> C0 -> C2 -> C2
8.406178,6.815456,pharm-herbal,C1 -> C3 -> C0 -> C1 -> C0 -> C3
8.390083,6.6779475,pharm-herbal,C2 -> C0 -> C0 -> C3
-18.04036,9.882792,pharm-herbal,C0 -> C2 -> C0
